driver-pairs,distance
"(1, '14', '11')",35.8746827179622
"(1, '14', '81')",41.60862447031358
"(1, '14', '24')",41.43016538299398
"(1, '14', '77')",38.156134628077965
"(1, '14', '27')",37.92424628253392
"(1, '14', '55')",37.09860643301138
"(1, '14', '23')",40.1219811601714
"(1, '14', '1')",40.154711679711916
"(1, '14', '18')",46.0096264551597
"(1, '14', '63')",40.427028101285444
"(1, '14', '2')",44.90663908907296
"(1, '14', '31')",42.200171679457455
"(1, '14', '44')",41.85593044138891
"(1, '14', '16')",42.00777876100592
"(1, '14', '10')",36.70061626723939
"(1, '81', '40')",39.00227364136879
"(1, '81', '4')",37.42960360342621
"(1, '81', '20')",38.37823877875693
"(1, '81', '11')",33.35536940172825
"(1, '81', '14')",37.50148219222576
"(1, '81', '24')",42.199205207394385
"(1, '81', '77')",35.395413181198265
"(1, '81', '27')",36.815076964096356
"(1, '81', '55')",39.661219100760114
"(1, '81', '23')",41.46417921519157
"(1, '81', '1')",42.30318169047128
"(1, '81', '18')",44.73405635327761
"(1, '81', '63')",38.58150673771333
"(1, '81', '2')",47.646770953422184
"(1, '81', '31')",42.144055512659975
"(1, '81', '44')",38.454577560252226
"(1, '81', '16')",47.382837045119004
"(1, '81', '10')",37.3262973759811
"(1, '24', '40')",42.065418144752485
"(1, '24', '4')",38.54363055246061
"(1, '24', '20')",50.76407024598059
"(1, '24', '11')",34.67034124899824
"(1, '24', '14')",38.18159785684447
"(1, '24', '81')",41.610317495054964
"(1, '24', '77')",37.027515805381995
"(1, '24', '27')",39.547007616084166
"(1, '24', '55')",38.524222480852856
"(1, '24', '23')",40.38594786811181
"(1, '24', '1')",40.988987198299284
"(1, '24', '18')",49.03281202626162
"(1, '24', '63')",39.891980350817825
"(1, '24', '2')",43.559812116636444
"(1, '24', '31')",42.03905558316626
"(1, '24', '44')",43.324631616360904
"(1, '24', '16')",44.14458581795322
"(1, '24', '10')",40.6311063318175
"(1, '77', '40')",38.863918288974084
"(1, '77', '4')",40.318052772524155
"(1, '77', '20')",47.91551213040763
"(1, '77', '11')",33.48003462291291
"(1, '77', '14')",40.172221643292254
"(1, '77', '81')",42.3536593073116
"(1, '77', '24')",41.357993472449635
"(1, '77', '27')",37.97064073290496
"(1, '77', '55')",38.53595900322442
"(1, '77', '23')",40.80039754916191
"(1, '77', '1')",41.65427066213353
"(1, '77', '18')",48.522181564224006
"(1, '77', '63')",40.06800120092455
"(1, '77', '2')",42.16478211279572
"(1, '77', '31')",39.084555522864996
"(1, '77', '44')",41.487686158701685
"(1, '77', '16')",47.22534910949871
"(1, '77', '10')",38.158460107155
"(1, '27', '40')",39.321762949001545
"(1, '27', '4')",39.23203826007425
"(1, '27', '20')",50.777179854735635
"(1, '27', '11')",35.61906695435949
"(1, '27', '14')",38.87172352869407
"(1, '27', '81')",42.775637732295024
"(1, '27', '24')",43.326943767198976
"(1, '27', '77')",36.6100369701647
"(1, '27', '55')",39.54222440469651
"(1, '27', '23')",41.32053651022899
"(1, '27', '1')",40.436121166764714
"(1, '27', '18')",47.956744824216635
"(1, '27', '63')",40.77704341514883
"(1, '27', '2')",45.14495521153915
"(1, '27', '31')",42.289320080989775
"(1, '27', '44')",42.64701342266145
"(1, '27', '16')",46.19423957729265
"(1, '27', '10')",36.84231155176632
"(1, '55', '40')",41.0492563603479
"(1, '55', '4')",41.60629384338759
"(1, '55', '20')",46.441655061682496
"(1, '55', '11')",34.84342991259012
"(1, '55', '14')",39.5812445326906
"(1, '55', '81')",43.47491097688913
"(1, '55', '24')",42.05709707662844
"(1, '55', '77')",38.01100292734441
"(1, '55', '27')",40.760831582430676
"(1, '55', '23')",41.91809015922361
"(1, '55', '1')",41.1755689687892
"(1, '55', '18')",48.651793553599084
"(1, '55', '63')",41.859912177768415
"(1, '55', '2')",40.16894734065445
"(1, '55', '31')",38.65638916983669
"(1, '55', '44')",43.19225963069546
"(1, '55', '16')",45.97867797662867
"(1, '55', '10')",40.51758063784359
"(1, '23', '40')",38.81289793316972
"(1, '23', '4')",37.241917033164476
"(1, '23', '20')",51.20785303111362
"(1, '23', '11')",32.551416896825664
"(1, '23', '14')",37.09742983382835
"(1, '23', '81')",38.38478414641236
"(1, '23', '24')",42.185140691414446
"(1, '23', '77')",34.900325878072614
"(1, '23', '27')",36.31727409143813
"(1, '23', '55')",38.99230030046146
"(1, '23', '1')",42.0504189184817
"(1, '23', '18')",45.23264817182486
"(1, '23', '63')",38.40911674947689
"(1, '23', '2')",47.78413688834218
"(1, '23', '31')",41.57621121642051
"(1, '23', '44')",41.677823966201025
"(1, '23', '16')",47.89132053152538
"(1, '23', '10')",36.748375552129176
"(1, '1', '40')",40.69965528655107
"(1, '1', '4')",39.0650505004653
"(1, '1', '20')",48.4369007781761
"(1, '1', '11')",36.640692293218
"(1, '1', '14')",38.95554754448307
"(1, '1', '81')",45.18161741614981
"(1, '1', '24')",43.220518258126035
"(1, '1', '77')",38.98180728860954
"(1, '1', '27')",38.34981249371299
"(1, '1', '55')",39.893183605331465
"(1, '1', '23')",43.71079854101561
"(1, '1', '18')",48.040684684322166
"(1, '1', '63')",40.88470125265094
"(1, '1', '2')",43.28711127177714
"(1, '1', '31')",41.29193112164243
"(1, '1', '44')",41.90998897582608
"(1, '1', '16')",46.441978477071764
"(1, '1', '10')",39.595081855228166
"(1, '18', '40')",38.98420376344545
"(1, '18', '4')",38.96057180633385
"(1, '18', '20')",53.35720647064065
"(1, '18', '11')",34.90439350087699
"(1, '18', '14')",39.47585351217211
"(1, '18', '81')",43.050332416537174
"(1, '18', '24')",42.26411595686861
"(1, '18', '77')",39.493200253381616
"(1, '18', '27')",39.22582875194763
"(1, '18', '55')",40.43249165991094
"(1, '18', '23')",41.87232969964885
"(1, '18', '1')",42.84833388920267
"(1, '18', '63')",38.415518730699944
"(1, '18', '2')",47.38418285342804
"(1, '18', '31')",45.71267571981384
"(1, '18', '44')",37.10179177052906
"(1, '18', '16')",49.7371990108715
"(1, '18', '10')",41.038720721803195
"(1, '63', '40')",37.84782877413461
"(1, '63', '4')",37.99365470983857
"(1, '63', '20')",46.186621457404016
"(1, '63', '11')",33.14169190351994
"(1, '63', '14')",37.99198724816349
"(1, '63', '81')",43.24083490392737
"(1, '63', '24')",42.087905401976016
"(1, '63', '77')",36.23032344716335
"(1, '63', '27')",37.31758912859846
"(1, '63', '55')",37.84012771654168
"(1, '63', '23')",41.64156131049025
"(1, '63', '1')",41.52982202351799
"(1, '63', '18')",48.674093152029045
"(1, '63', '2')",41.6451488452156
"(1, '63', '31')",42.156028834286474
"(1, '63', '44')",39.80955844006524
"(1, '63', '16')",46.82723610783971
"(1, '63', '10')",36.78776849881972
"(1, '2', '40')",39.95420628126815
"(1, '2', '4')",37.79333066323882
"(1, '2', '20')",48.83786288012545
"(1, '2', '11')",35.05768439647311
"(1, '2', '14')",39.70947918250919
"(1, '2', '81')",43.503199861751334
"(1, '2', '24')",41.81581560805334
"(1, '2', '77')",38.169988896714266
"(1, '2', '27')",40.86255955795437
"(1, '2', '55')",38.93704237575441
"(1, '2', '23')",42.24803141209524
"(1, '2', '1')",42.03511935697631
"(1, '2', '18')",49.18488034492765
"(1, '2', '63')",41.80682857781152
"(1, '2', '31')",38.49835332214859
"(1, '2', '44')",43.55410702098138
"(1, '2', '16')",45.072687204149894
"(1, '2', '10')",37.71274511364816
"(1, '31', '40')",39.4082452189871
"(1, '31', '4')",40.087012711891155
"(1, '31', '20')",51.522176196209784
"(1, '31', '11')",34.12441336468509
"(1, '31', '14')",39.443791064904666
"(1, '31', '81')",45.65199932411119
"(1, '31', '24')",40.96558289321513
"(1, '31', '77')",36.02944714276549
"(1, '31', '27')",38.54929011298005
"(1, '31', '55')",37.29338371073722
"(1, '31', '23')",44.00788743690122
"(1, '31', '1')",42.24579939955338
"(1, '31', '18')",50.25060750025222
"(1, '31', '63')",41.768933906226735
"(1, '31', '2')",38.60184733931694
"(1, '31', '44')",42.92706665707631
"(1, '31', '16')",46.87768561894195
"(1, '31', '10')",34.68007327351028
"(1, '44', '40')",37.9588001629855
"(1, '44', '4')",36.988428624092826
"(1, '44', '20')",45.8734929321721
"(1, '44', '11')",35.37745616781009
"(1, '44', '14')",37.099718337080766
"(1, '44', '81')",39.66488542902745
"(1, '44', '24')",42.5283155064037
"(1, '44', '77')",35.546317608704264
"(1, '44', '27')",36.47237248413108
"(1, '44', '55')",36.856625331986734
"(1, '44', '23')",42.28023664880838
"(1, '44', '1')",41.360995120599064
"(1, '44', '18')",45.548738913946856
"(1, '44', '63')",37.0191356677195
"(1, '44', '2')",44.22951341972166
"(1, '44', '31')",43.16619037572168
"(1, '44', '16')",50.293283719293086
"(1, '44', '10')",37.35685914563592
"(1, '16', '40')",40.932159807739566
"(1, '16', '4')",39.15942441511926
"(1, '16', '20')",51.10634721905548
"(1, '16', '11')",36.90201120317189
"(1, '16', '14')",38.81868923943473
"(1, '16', '81')",42.47368735894057
"(1, '16', '24')",44.051395389552255
"(1, '16', '77')",38.21303152603253
"(1, '16', '27')",40.190302872040256
"(1, '16', '55')",40.048787743222256
"(1, '16', '23')",41.25260817321573
"(1, '16', '1')",44.16012354617904
"(1, '16', '18')",43.55542510398007
"(1, '16', '63')",39.794393492221744
"(1, '16', '2')",44.235729405570915
"(1, '16', '31')",42.98828302121122
"(1, '16', '44')",43.6845452180715
"(1, '16', '10')",37.742957463524675
"(1, '10', '40')",41.29698848493202
"(1, '10', '4')",37.511778278172656
"(1, '10', '20')",43.301736749770505
"(1, '10', '11')",30.086726773725598
"(1, '10', '14')",37.06122959748233
"(1, '10', '81')",44.25811171350542
"(1, '10', '24')",43.73686742926043
"(1, '10', '77')",36.0401400563566
"(1, '10', '27')",36.22690585134874
"(1, '10', '55')",39.2183406816271
"(1, '10', '23')",42.6057517882985
"(1, '10', '1')",42.42617067099599
"(1, '10', '18')",50.20945361488233
"(1, '10', '63')",40.1396283940033
"(1, '10', '2')",36.62267977215678
"(1, '10', '31')",38.053979080547585
"(1, '10', '44')",40.559619127342614
"(1, '10', '16')",34.955658441140535
"(2, '40', '4')",39.62219001253093
"(2, '40', '20')",40.51467919292768
"(2, '40', '11')",34.94739945756678
"(2, '40', '14')",42.27337642805661
"(2, '40', '81')",40.86910535885382
"(2, '40', '24')",40.28281991406291
"(2, '40', '77')",41.82283061210801
"(2, '40', '27')",39.76507176317073
"(2, '40', '55')",34.6302814253825
"(2, '40', '23')",35.69732393697932
"(2, '40', '1')",33.12698952901311
"(2, '40', '18')",39.79104287908518
"(2, '40', '63')",41.71094492903687
"(2, '40', '2')",45.19750795530774
"(2, '40', '31')",39.43341891196348
"(2, '40', '44')",40.49941486322173
"(2, '40', '16')",36.4906092401012
"(2, '40', '10')",42.049867162285196
"(2, '4', '40')",43.19256836103863
"(2, '4', '20')",35.76916435620924
"(2, '4', '11')",38.79647565305604
"(2, '4', '14')",40.77000346199349
"(2, '4', '81')",36.99417185768832
"(2, '4', '24')",39.68039359689749
"(2, '4', '77')",36.53970680927146
"(2, '4', '27')",38.07802269372438
"(2, '4', '55')",39.487838676099706
"(2, '4', '23')",41.36953805508803
"(2, '4', '1')",44.86560573763366
"(2, '4', '18')",40.50503051965997
"(2, '4', '63')",39.16276517843566
"(2, '4', '2')",44.521153670572545
"(2, '4', '31')",41.2714963196261
"(2, '4', '44')",43.668814541411244
"(2, '4', '16')",43.076700270428404
"(2, '4', '10')",42.05291630364072
"(2, '20', '40')",45.80074249970678
"(2, '20', '4')",38.71554126704642
"(2, '20', '11')",37.420627964801525
"(2, '20', '14')",39.4754564127871
"(2, '20', '81')",39.40018523992098
"(2, '20', '24')",39.68662664064385
"(2, '20', '77')",38.34847477554323
"(2, '20', '27')",37.20903629895969
"(2, '20', '55')",38.509429211813405
"(2, '20', '23')",39.4739293464704
"(2, '20', '1')",41.920725603491086
"(2, '20', '18')",38.76618197628278
"(2, '20', '63')",37.64992998269435
"(2, '20', '2')",45.30854550222586
"(2, '20', '31')",39.495138140081814
"(2, '20', '44')",41.267142821809216
"(2, '20', '16')",39.70269998295159
"(2, '20', '10')",42.64289649248437
"(2, '11', '40')",45.073153789834684
"(2, '11', '4')",38.474878288684664
"(2, '11', '20')",39.23866977000633
"(2, '11', '14')",40.43819042561962
"(2, '11', '81')",39.59213929093967
"(2, '11', '24')",38.59776265617171
"(2, '11', '77')",37.902401633754614
"(2, '11', '27')",38.6069535404765
"(2, '11', '55')",40.21752870350544
"(2, '11', '23')",43.46806928575651
"(2, '11', '1')",42.79600099333654
"(2, '11', '18')",41.43612999312694
"(2, '11', '63')",40.40683459515142
"(2, '11', '2')",47.26580478981658
"(2, '11', '31')",41.99728439491214
"(2, '11', '44')",44.20303556299705
"(2, '11', '16')",42.358886581949776
"(2, '11', '10')",44.39127408983781
"(2, '14', '40')",47.95382873191058
"(2, '14', '4')",41.88203284143741
"(2, '14', '20')",40.12373835482119
"(2, '14', '11')",41.42762107146702
"(2, '14', '81')",40.03867807351729
"(2, '14', '24')",37.69926758895094
"(2, '14', '77')",39.106249333158395
"(2, '14', '27')",41.720208015829336
"(2, '14', '55')",38.00755087401611
"(2, '14', '23')",43.27383872046986
"(2, '14', '1')",38.93215539230995
"(2, '14', '18')",42.308220629008396
"(2, '14', '63')",41.26412976594697
"(2, '14', '2')",45.71595880229562
"(2, '14', '31')",42.37719501858769
"(2, '14', '44')",43.21331971790444
"(2, '14', '16')",38.18695739370374
"(2, '14', '10')",45.913739729651326
"(2, '81', '40')",46.745812729766705
"(2, '81', '4')",38.46704307975393
"(2, '81', '20')",38.03944906362681
"(2, '81', '11')",39.38445513954863
"(2, '81', '14')",38.06455364470674
"(2, '81', '24')",41.99513023758034
"(2, '81', '77')",39.447607428673265
"(2, '81', '27')",37.43241889112906
"(2, '81', '55')",37.58743078247233
"(2, '81', '23')",41.441080705870945
"(2, '81', '1')",40.14203140030738
"(2, '81', '18')",39.93840332554661
"(2, '81', '63')",38.79815129170341
"(2, '81', '2')",47.063987853835336
"(2, '81', '31')",38.95525738908841
"(2, '81', '44')",41.455714219012165
"(2, '81', '16')",40.181871440718204
"(2, '81', '10')",43.84027421792843
"(2, '24', '40')",43.53393789999777
"(2, '24', '4')",42.8515785607604
"(2, '24', '20')",41.134176999257434
"(2, '24', '11')",38.889206573110854
"(2, '24', '14')",39.9581373096349
"(2, '24', '81')",43.99359627862858
"(2, '24', '77')",39.81133094819501
"(2, '24', '27')",40.58037716900491
"(2, '24', '55')",40.3410440926659
"(2, '24', '23')",42.39607724255762
"(2, '24', '1')",41.95390802845061
"(2, '24', '18')",42.51265692745087
"(2, '24', '63')",41.456826109715756
"(2, '24', '2')",46.826103910672025
"(2, '24', '31')",43.31583745975952
"(2, '24', '44')",41.48640911104196
"(2, '24', '16')",41.415570482292466
"(2, '24', '10')",43.181033473186204
"(2, '77', '40')",48.74621613567452
"(2, '77', '4')",37.83339943129176
"(2, '77', '20')",38.661277241218166
"(2, '77', '11')",38.659230380109975
"(2, '77', '14')",40.079093988049074
"(2, '77', '81')",39.88972659988988
"(2, '77', '24')",39.110587536256645
"(2, '77', '27')",37.79060714598736
"(2, '77', '55')",39.42482209076089
"(2, '77', '23')",42.08380104562989
"(2, '77', '1')",44.36211438303069
"(2, '77', '18')",40.540444674190425
"(2, '77', '63')",39.382666466936186
"(2, '77', '2')",42.83100551746284
"(2, '77', '31')",38.58448325442469
"(2, '77', '44')",41.18544740135072
"(2, '77', '16')",42.38716719994758
"(2, '77', '10')",41.90139631384573
"(2, '27', '40')",45.21474557322286
"(2, '27', '4')",40.0630366321078
"(2, '27', '20')",37.287518713680974
"(2, '27', '11')",36.95855124227239
"(2, '27', '14')",41.549458686334845
"(2, '27', '81')",38.848637132643056
"(2, '27', '24')",39.23166799687485
"(2, '27', '77')",37.544391820569494
"(2, '27', '55')",37.9833174922636
"(2, '27', '23')",39.30362996359681
"(2, '27', '1')",41.7059543724734
"(2, '27', '18')",37.966757830710954
"(2, '27', '63')",39.86813470065229
"(2, '27', '2')",44.922326590321404
"(2, '27', '31')",38.725226293797576
"(2, '27', '44')",40.344789145117545
"(2, '27', '16')",39.32341837655033
"(2, '27', '10')",42.00198880789502
"(2, '55', '40')",43.74704016244534
"(2, '55', '4')",41.29356914236407
"(2, '55', '20')",38.92066605563906
"(2, '55', '11')",39.4762687010339
"(2, '55', '14')",38.12970302415648
"(2, '55', '81')",39.49025349122137
"(2, '55', '24')",38.40311949925108
"(2, '55', '77')",39.15079746988911
"(2, '55', '27')",38.34068413859422
"(2, '55', '23')",41.237769196001196
"(2, '55', '1')",39.55399907968312
"(2, '55', '18')",41.80040044025227
"(2, '55', '63')",40.90033758945293
"(2, '55', '2')",44.42576138373988
"(2, '55', '31')",41.47068825419477
"(2, '55', '44')",42.47844249965975
"(2, '55', '16')",40.21128013415553
"(2, '55', '10')",42.477875604249306
"(2, '23', '40')",42.02669332849155
"(2, '23', '4')",40.419861784842745
"(2, '23', '20')",38.50070281000863
"(2, '23', '11')",42.90925907071843
"(2, '23', '14')",38.73977387388107
"(2, '23', '81')",41.80940102501673
"(2, '23', '24')",39.33963122417879
"(2, '23', '77')",37.80497444427828
"(2, '23', '27')",38.13228769248834
"(2, '23', '55')",39.783520985103344
"(2, '23', '1')",40.8946592943642
"(2, '23', '18')",43.64775680049561
"(2, '23', '63')",42.4042241685932
"(2, '23', '2')",43.29870738322913
"(2, '23', '31')",41.745908817123414
"(2, '23', '44')",43.431629796638276
"(2, '23', '16')",40.10865154332555
"(2, '23', '10')",46.811868605040054
"(2, '1', '40')",42.63665949441207
"(2, '1', '4')",43.01154745672031
"(2, '1', '20')",40.572869111116496
"(2, '1', '11')",37.77827510677283
"(2, '1', '14')",35.61470910668525
"(2, '1', '81')",39.589104745263114
"(2, '1', '24')",36.317280471460066
"(2, '1', '77')",41.2410963619013
"(2, '1', '27')",40.479146317535914
"(2, '1', '55')",36.34919453878593
"(2, '1', '23')",37.49534177161711
"(2, '1', '18')",42.56071502321041
"(2, '1', '63')",41.86890017142665
"(2, '1', '2')",46.02129038117965
"(2, '1', '31')",42.80277426648862
"(2, '1', '44')",42.7729121276187
"(2, '1', '16')",37.68922424157297
"(2, '1', '10')",43.904983221003405
"(2, '18', '40')",46.30185986741977
"(2, '18', '4')",38.98878610430348
"(2, '18', '20')",36.40860083359502
"(2, '18', '11')",39.86211511748862
"(2, '18', '14')",40.58606207034269
"(2, '18', '81')",37.479229974481534
"(2, '18', '24')",40.65234304558115
"(2, '18', '77')",38.90343370426904
"(2, '18', '27')",35.486759995293085
"(2, '18', '55')",39.232620662025454
"(2, '18', '23')",43.77424268131963
"(2, '18', '1')",44.199603911243926
"(2, '18', '63')",38.816032910228124
"(2, '18', '2')",45.029536942655064
"(2, '18', '31')",39.25769764543089
"(2, '18', '44')",39.75891823632562
"(2, '18', '16')",42.94149121896004
"(2, '18', '10')",41.885121302975186
"(2, '63', '40')",49.170713266175504
"(2, '63', '4')",38.32750045568284
"(2, '63', '20')",35.94372281245545
"(2, '63', '11')",39.641868989383624
"(2, '63', '14')",40.04524071828647
"(2, '63', '81')",37.06511303945377
"(2, '63', '24')",40.06203334292879
"(2, '63', '77')",37.96197523490002
"(2, '63', '27')",37.21579295027221
"(2, '63', '55')",38.756130456078466
"(2, '63', '23')",43.54125284597873
"(2, '63', '1')",43.75653942100507
"(2, '63', '18')",39.31260711363679
"(2, '63', '2')",45.23695381662313
"(2, '63', '31')",38.630266159881565
"(2, '63', '44')",39.55431964056036
"(2, '63', '16')",42.460404190663986
"(2, '63', '10')",41.60351459171339
"(2, '2', '40')",46.7226730751462
"(2, '2', '4')",40.12865811813615
"(2, '2', '20')",40.97680177041262
"(2, '2', '11')",42.5191212887421
"(2, '2', '14')",42.83291851996463
"(2, '2', '81')",36.81699867419458
"(2, '2', '24')",41.61521443379601
"(2, '2', '77')",38.90980635785229
"(2, '2', '27')",40.284772926977595
"(2, '2', '55')",41.451112152231914
"(2, '2', '23')",45.48433936216749
"(2, '2', '1')",46.88456962347675
"(2, '2', '18')",40.2723750654963
"(2, '2', '63')",39.21682784122505
"(2, '2', '31')",43.112405575578364
"(2, '2', '44')",39.55112925217213
"(2, '2', '16')",44.909972518704635
"(2, '2', '10')",38.93754312509803
"(2, '31', '40')",43.22293968729378
"(2, '31', '4')",40.09014802990745
"(2, '31', '20')",37.06492155415063
"(2, '31', '11')",40.087116113968534
"(2, '31', '14')",42.20770058782162
"(2, '31', '81')",37.6178276866021
"(2, '31', '24')",41.14180959844992
"(2, '31', '77')",38.299267596381
"(2, '31', '27')",36.230607042107025
"(2, '31', '55')",40.58822447083439
"(2, '31', '23')",42.534428883838274
"(2, '31', '1')",45.34297006591137
"(2, '31', '18')",41.21617249344193
"(2, '31', '63')",39.90964719318457
"(2, '31', '2')",42.31494721854082
"(2, '31', '44')",41.77585415108026
"(2, '31', '16')",44.513973471114205
"(2, '31', '10')",41.66645056858241
"(2, '44', '40')",47.77071024448163
"(2, '44', '4')",38.78745344392628
"(2, '44', '20')",38.39955756937858
"(2, '44', '11')",42.81016212865004
"(2, '44', '14')",42.207213269990454
"(2, '44', '81')",40.55826547142549
"(2, '44', '24')",39.94875382146702
"(2, '44', '77')",39.875348862759026
"(2, '44', '27')",37.357843929034296
"(2, '44', '55')",40.38345146826575
"(2, '44', '23')",43.17276362563944
"(2, '44', '1')",45.572419147866036
"(2, '44', '18')",38.23786055205671
"(2, '44', '63')",37.5133055955976
"(2, '44', '2')",46.23619062909945
"(2, '44', '31')",41.703087974692025
"(2, '44', '16')",42.66898080549647
"(2, '44', '10')",38.04547629979208
"(2, '16', '40')",42.541050105257135
"(2, '16', '4')",43.56953669049605
"(2, '16', '20')",38.67938764335885
"(2, '16', '11')",42.663519298502955
"(2, '16', '14')",37.64443132270826
"(2, '16', '81')",41.62540016073568
"(2, '16', '24')",38.57994364843466
"(2, '16', '77')",41.26889307061631
"(2, '16', '27')",38.317297009041866
"(2, '16', '55')",39.556239442493414
"(2, '16', '23')",43.848231902757114
"(2, '16', '1')",40.44718366173969
"(2, '16', '18')",44.0019526628057
"(2, '16', '63')",43.15779678523737
"(2, '16', '2')",46.260460400795054
"(2, '16', '31')",44.070971714042116
"(2, '16', '44')",42.1467394072807
"(2, '16', '10')",47.18610566281887
"(2, '10', '40')",46.782868539985046
"(2, '10', '4')",39.57591285971736
"(2, '10', '20')",37.39401445232315
"(2, '10', '11')",38.86340042261588
"(2, '10', '14')",40.74930792976922
"(2, '10', '81')",39.31819146439238
"(2, '10', '24')",40.21252697057661
"(2, '10', '77')",36.39016872761003
"(2, '10', '27')",36.540298281820824
"(2, '10', '55')",38.3319401533992
"(2, '10', '23')",42.5358672353617
"(2, '10', '1')",43.59914410208269
"(2, '10', '18')",37.30871551989962
"(2, '10', '63')",36.04106552322968
"(2, '10', '2')",49.29204512903732
"(2, '10', '31')",39.85576752781973
"(2, '10', '44')",38.812305545755386
"(2, '10', '16')",43.056837476955444
"(3, '40', '4')",40.55039403716776
"(3, '40', '20')",37.00982275644924
"(3, '40', '11')",39.57297879472241
"(3, '40', '14')",36.52725430305548
"(3, '40', '81')",38.02058395368732
"(3, '40', '24')",39.9233956942998
"(3, '40', '77')",36.776803507288406
"(3, '40', '27')",38.83535916946099
"(3, '40', '55')",37.57847344901571
"(3, '40', '23')",41.54840463907905
"(3, '40', '1')",37.28365645707731
"(3, '40', '18')",40.427185695769495
"(3, '40', '63')",41.02383669003507
"(3, '40', '2')",41.41876134838355
"(3, '40', '31')",47.923169949062355
"(3, '40', '44')",40.1560594073493
"(3, '40', '16')",42.441528685857385
"(3, '40', '10')",42.736911431423486
"(3, '4', '40')",39.376359390075926
"(3, '4', '20')",35.40277064038502
"(3, '4', '11')",36.82250092623389
"(3, '4', '14')",37.182065370918764
"(3, '4', '81')",39.29189674259744
"(3, '4', '24')",37.87019156002945
"(3, '4', '77')",37.00572425663719
"(3, '4', '27')",41.6711558147091
"(3, '4', '55')",38.346581517770716
"(3, '4', '23')",38.59540407330494
"(3, '4', '1')",42.81288500231947
"(3, '4', '18')",37.592265189233395
"(3, '4', '63')",38.16723771409179
"(3, '4', '2')",40.608056504397425
"(3, '4', '31')",62.64125763164325
"(3, '4', '44')",39.876196756853496
"(3, '4', '16')",42.77293946664249
"(3, '4', '10')",36.23749845994886
"(3, '20', '40')",40.73616590404001
"(3, '20', '4')",40.227127085229085
"(3, '20', '11')",38.47999370059974
"(3, '20', '14')",36.885172988085465
"(3, '20', '81')",40.949451614884794
"(3, '20', '24')",40.66142265845556
"(3, '20', '77')",37.19902016524894
"(3, '20', '27')",39.93137955914273
"(3, '20', '55')",40.59463347993005
"(3, '20', '23')",40.37993606983104
"(3, '20', '1')",41.2095426947462
"(3, '20', '18')",39.68737558486298
"(3, '20', '63')",39.43617467368981
"(3, '20', '2')",41.08551790292998
"(3, '20', '31')",51.39925573385266
