driver-pairs,distance
"(1, '81', '4')",57.57256084643895
"(1, '81', '10')",61.16466131180886
"(1, '24', '20')",inf
"(1, '24', '11')",57.5120523984844
"(1, '24', '14')",57.517586341242804
"(1, '24', '81')",56.48592477533792
"(1, '24', '21')",inf
"(1, '24', '77')",55.579791270959966
"(1, '24', '27')",53.35454355192654
"(1, '24', '16')",60.227614352709764
"(1, '24', '55')",52.29572331367099
"(1, '24', '23')",54.71052952392511
"(1, '24', '1')",56.076062769859
"(1, '24', '18')",57.30014794689348
"(1, '24', '63')",54.20849514510092
"(1, '24', '2')",65.18402919734972
"(1, '24', '31')",59.376235235531404
"(1, '24', '22')",60.82826276580508
"(1, '24', '44')",50.63340208628093
"(1, '24', '4')",57.37368930393758
"(1, '24', '10')",62.63036311023371
"(1, '21', '20')",57.07319687769654
"(1, '21', '11')",inf
"(1, '21', '14')",inf
"(1, '21', '81')",inf
"(1, '21', '24')",inf
"(1, '21', '77')",inf
"(1, '21', '27')",inf
"(1, '21', '16')",inf
"(1, '21', '55')",inf
"(1, '21', '23')",inf
"(1, '21', '1')",inf
"(1, '21', '18')",inf
"(1, '21', '63')",inf
"(1, '21', '2')",inf
"(1, '21', '31')",inf
"(1, '21', '22')",inf
"(1, '21', '44')",inf
"(1, '21', '4')",inf
"(1, '21', '10')",inf
"(1, '77', '20')",inf
"(1, '77', '11')",37.332406850899325
"(1, '77', '14')",37.106296596634664
"(1, '77', '81')",42.188538652417336
"(1, '77', '24')",41.48087706107625
"(1, '77', '21')",inf
"(1, '77', '27')",35.62342877006648
"(1, '77', '16')",41.354138599586946
"(1, '77', '55')",36.04289116220226
"(1, '77', '23')",40.308107873743666
"(1, '77', '1')",40.70359137958483
"(1, '77', '18')",40.616966905600535
"(1, '77', '63')",34.80445244698261
"(1, '77', '2')",52.601580537963585
"(1, '77', '31')",40.061724928702965
"(1, '77', '22')",42.335864278071575
"(1, '77', '44')",39.6131820306291
"(1, '77', '4')",36.612255970262844
"(1, '77', '10')",40.86950481428516
"(1, '27', '20')",inf
"(1, '27', '11')",40.348471859162494
"(1, '27', '14')",41.46125615434542
"(1, '27', '81')",43.88232286038561
"(1, '27', '24')",48.122055525591115
"(1, '27', '21')",inf
"(1, '27', '77')",37.96332649350834
"(1, '27', '16')",49.48865687131781
"(1, '27', '55')",39.40298545675767
"(1, '27', '23')",42.2513503279214
"(1, '27', '1')",44.44178052517654
"(1, '27', '18')",42.94761799139888
"(1, '27', '63')",38.05568274507309
"(1, '27', '2')",53.09222744212369
"(1, '27', '31')",46.40038771738131
"(1, '27', '22')",47.61097860204
"(1, '27', '44')",39.527031336803745
"(1, '27', '4')",45.375236534447616
"(1, '27', '10')",46.547624047715566
"(1, '16', '20')",inf
"(1, '16', '11')",55.808684809922035
"(1, '16', '14')",55.94307798599514
"(1, '16', '81')",59.63696044752474
"(1, '16', '24')",62.60870396602266
"(1, '16', '21')",inf
"(1, '16', '77')",55.02027474341055
"(1, '16', '27')",55.32753838976616
"(1, '16', '55')",57.490860312458814
"(1, '16', '23')",58.016735732969344
"(1, '16', '1')",57.567512664668634
"(1, '16', '18')",58.703035745854606
"(1, '16', '63')",55.96864771876669
"(1, '16', '2')",63.17949855897515
"(1, '16', '31')",58.0870260540905
"(1, '16', '22')",59.289101244685334
"(1, '16', '44')",57.12507559523098
"(1, '16', '4')",57.760036568159336
"(1, '16', '10')",56.66817047680094
"(1, '55', '20')",inf
"(1, '55', '11')",47.896722710076226
"(1, '55', '14')",50.37876909318065
"(1, '55', '81')",50.537836563290455
"(1, '55', '24')",52.005996249156844
"(1, '55', '21')",inf
"(1, '55', '77')",44.65383561494624
"(1, '55', '27')",45.15164486211028
"(1, '55', '16')",52.115274835933
"(1, '55', '23')",44.97518550643101
"(1, '55', '1')",50.29078627813524
"(1, '55', '18')",49.09608835540682
"(1, '55', '63')",45.440171908182556
"(1, '55', '2')",62.81407405867728
"(1, '55', '31')",52.02609288756354
"(1, '55', '22')",54.48631773874295
"(1, '55', '44')",42.546106846192785
"(1, '55', '4')",46.74377033820945
"(1, '55', '10')",53.1502653210003
"(1, '23', '20')",inf
"(1, '23', '11')",55.592870849449156
"(1, '23', '14')",55.52231861123301
"(1, '23', '81')",57.964875227079396
"(1, '23', '24')",57.54414451934885
"(1, '23', '21')",inf
"(1, '23', '77')",50.65450889374344
"(1, '23', '27')",51.8185990076789
"(1, '23', '16')",57.7928398427373
"(1, '23', '55')",49.70029648681681
"(1, '23', '1')",55.57683770680955
"(1, '23', '18')",56.35017560987316
"(1, '23', '63')",51.9813756506238
"(1, '23', '2')",65.50323675634198
"(1, '23', '31')",58.054914504547
"(1, '23', '22')",59.83823175992832
"(1, '23', '44')",48.97064067459287
"(1, '23', '4')",53.94283558134001
"(1, '23', '10')",60.22469696127197
"(1, '1', '20')",inf
"(1, '1', '11')",57.11287973917709
"(1, '1', '14')",58.548368415925516
"(1, '1', '81')",58.41716603636429
"(1, '1', '24')",57.964763645701915
"(1, '1', '21')",inf
"(1, '1', '77')",53.89845886677015
"(1, '1', '27')",55.04080234262326
"(1, '1', '16')",59.04087160211994
"(1, '1', '55')",52.22768466712065
"(1, '1', '23')",57.924820056822455
"(1, '1', '18')",57.47276249501285
"(1, '1', '63')",54.31547183673987
"(1, '1', '2')",65.81468471556214
"(1, '1', '31')",58.80409479976416
"(1, '1', '22')",61.56666592420927
"(1, '1', '44')",53.38344718165172
"(1, '1', '4')",55.289167154274764
"(1, '1', '10')",58.75850587636
"(1, '18', '20')",inf
"(1, '18', '11')",51.767842977173885
"(1, '18', '14')",50.554469195058715
"(1, '18', '81')",54.64335266596641
"(1, '18', '24')",58.37562906561027
"(1, '18', '21')",inf
"(1, '18', '77')",47.51647225102894
"(1, '18', '27')",50.16745866206823
"(1, '18', '16')",55.14972388703575
"(1, '18', '55')",51.80630432897084
"(1, '18', '23')",53.124294946160205
"(1, '18', '1')",53.375954251635164
"(1, '18', '63')",48.82108372787962
"(1, '18', '2')",59.3328426510664
"(1, '18', '31')",54.04444983732347
"(1, '18', '22')",55.067305360311686
"(1, '18', '44')",53.07735263692255
"(1, '18', '4')",52.14513481412405
"(1, '18', '10')",52.63903182825263
"(1, '63', '20')",inf
"(1, '63', '11')",42.8585850629434
"(1, '63', '14')",42.42869802253382
"(1, '63', '81')",45.01320329641751
"(1, '63', '24')",49.97571272773983
"(1, '63', '21')",inf
"(1, '63', '77')",38.77478504931625
"(1, '63', '27')",40.62409185146301
"(1, '63', '16')",44.37195934332268
"(1, '63', '55')",40.840321716521096
"(1, '63', '23')",43.218013161355984
"(1, '63', '1')",45.84527892933771
"(1, '63', '18')",44.205373645546146
"(1, '63', '2')",55.44831998156778
"(1, '63', '31')",44.18378968790198
"(1, '63', '22')",46.35478633965044
"(1, '63', '44')",42.38252069188882
"(1, '63', '4')",41.500350540301916
"(1, '63', '10')",45.61372760054527
"(1, '2', '20')",inf
"(1, '2', '11')",55.06465309694226
"(1, '2', '14')",55.146866864447034
"(1, '2', '81')",57.40106970772514
"(1, '2', '24')",58.03160050950042
"(1, '2', '21')",inf
"(1, '2', '77')",52.01790719327807
"(1, '2', '27')",53.05817271711557
"(1, '2', '16')",57.86678027192063
"(1, '2', '55')",55.10222969650355
"(1, '2', '23')",57.06704872420517
"(1, '2', '1')",56.56136308522894
"(1, '2', '18')",56.383797794984794
"(1, '2', '63')",52.90581559062966
"(1, '2', '31')",57.52679313496914
"(1, '2', '22')",57.80278931485795
"(1, '2', '44')",54.992372837000985
"(1, '2', '4')",58.898108413593846
"(1, '2', '10')",53.81016582647052
"(1, '31', '20')",inf
"(1, '31', '11')",54.18681094989864
"(1, '31', '14')",54.14784347275601
"(1, '31', '81')",55.63030999669456
"(1, '31', '24')",58.2803645133944
"(1, '31', '21')",inf
"(1, '31', '77')",49.860395047002264
"(1, '31', '27')",51.25124339311951
"(1, '31', '16')",57.60354631895527
"(1, '31', '55')",50.85580306625848
"(1, '31', '23')",54.27901760577201
"(1, '31', '1')",54.927038378973876
"(1, '31', '18')",56.229331847499786
"(1, '31', '63')",50.39115519062647
"(1, '31', '2')",63.067900883456865
"(1, '31', '22')",58.44738642991822
"(1, '31', '44')",50.8117919946512
"(1, '31', '4')",52.85270620221007
"(1, '31', '10')",57.269273566440134
"(1, '22', '20')",inf
"(1, '22', '11')",54.03531740669227
"(1, '22', '14')",53.83853083642738
"(1, '22', '81')",57.47599429212082
"(1, '22', '24')",59.353924113633276
"(1, '22', '21')",inf
"(1, '22', '77')",51.4803954957081
"(1, '22', '27')",53.56200935879249
"(1, '22', '16')",57.42514833483089
"(1, '22', '55')",53.57985620832396
"(1, '22', '23')",56.575905770810984
"(1, '22', '1')",56.33786400708998
"(1, '22', '18')",55.179715133308534
"(1, '22', '63')",52.39542678655147
"(1, '22', '2')",62.06425919703303
"(1, '22', '31')",55.43604525889073
"(1, '22', '44')",54.837908585275684
"(1, '22', '4')",54.132610316544856
"(1, '22', '10')",52.81721892123646
"(1, '44', '20')",inf
"(1, '44', '11')",50.14172220985061
"(1, '44', '14')",53.18266958871925
"(1, '44', '81')",51.856900510612164
"(1, '44', '24')",49.17716041188353
"(1, '44', '21')",inf
"(1, '44', '77')",47.83535666801181
"(1, '44', '27')",48.728092807870176
"(1, '44', '16')",52.088826072566754
"(1, '44', '55')",46.46720250339036
"(1, '44', '23')",49.14332390969515
"(1, '44', '1')",52.98582477263112
"(1, '44', '18')",54.59882399124886
"(1, '44', '63')",48.28664171268356
"(1, '44', '2')",64.5716255795751
"(1, '44', '31')",54.40214151361208
"(1, '44', '22')",56.71743885221391
"(1, '44', '4')",49.85993506241547
"(1, '44', '10')",57.91183157654742
"(1, '4', '20')",inf
"(1, '4', '11')",47.855878980752784
"(1, '4', '14')",48.94882213008353
"(1, '4', '81')",50.93367109840683
"(1, '4', '24')",50.02645006381565
"(1, '4', '21')",inf
"(1, '4', '77')",44.760119484978595
"(1, '4', '27')",46.68763608448791
"(1, '4', '16')",50.963829005939836
"(1, '4', '55')",46.096744314228836
"(1, '4', '23')",48.908112747675865
"(1, '4', '1')",49.99333949293586
"(1, '4', '18')",50.47153253380454
"(1, '4', '63')",45.19361940586589
"(1, '4', '2')",60.67812767016279
"(1, '4', '31')",50.27771193809855
"(1, '4', '22')",52.99661551718556
"(1, '4', '44')",45.756028874791994
"(1, '4', '10')",52.47261824296116
"(1, '10', '20')",inf
"(1, '10', '11')",57.25137022191346
"(1, '10', '14')",57.478908204466094
"(1, '10', '81')",58.279900872726905
"(1, '10', '24')",60.84252418485707
"(1, '10', '21')",inf
"(1, '10', '77')",55.14330806227952
"(1, '10', '27')",55.84466452487658
"(1, '10', '16')",60.97281894623273
"(1, '10', '55')",55.529917501301576
"(1, '10', '23')",57.831014904975675
"(1, '10', '1')",58.75868617978573
"(1, '10', '18')",58.56974262325872
"(1, '10', '63')",55.79918891202425
"(1, '10', '2')",65.16983959819962
"(1, '10', '31')",59.12502645965662
"(1, '10', '22')",60.447255004641136
"(1, '10', '44')",55.3703991398704
"(1, '10', '4')",56.024021331926726
"(2, '20', '11')",inf
"(2, '20', '14')",inf
"(2, '20', '81')",inf
"(2, '20', '24')",inf
"(2, '20', '21')",inf
"(2, '20', '77')",inf
"(2, '20', '27')",inf
"(2, '20', '16')",inf
"(2, '20', '55')",inf
"(2, '20', '23')",inf
"(2, '20', '1')",inf
"(2, '20', '18')",inf
"(2, '20', '63')",inf
"(2, '20', '2')",inf
"(2, '20', '31')",inf
"(2, '20', '22')",53.38950128498772
"(2, '20', '44')",inf
"(2, '20', '4')",inf
"(2, '20', '10')",inf
"(2, '11', '20')",inf
"(2, '11', '14')",49.50070796549524
"(2, '11', '81')",50.356612371526644
"(2, '11', '24')",45.0948220967602
"(2, '11', '21')",49.53074216957628
"(2, '11', '77')",49.799260299737135
"(2, '11', '27')",52.6571610803827
"(2, '11', '16')",52.712212693531065
"(2, '11', '55')",53.27497618424406
"(2, '11', '23')",49.72239191880493
"(2, '11', '1')",53.78694603855718
"(2, '11', '18')",49.16207632480757
"(2, '11', '63')",52.15630019719545
"(2, '11', '2')",51.5785212550232
"(2, '11', '31')",49.750146325636386
"(2, '11', '22')",inf
"(2, '11', '44')",48.801462226703926
"(2, '11', '4')",53.78028326823619
"(2, '11', '10')",49.23486154780065
"(2, '14', '20')",inf
"(2, '14', '11')",50.54815168373763
"(2, '14', '81')",51.991208501429334
"(2, '14', '24')",43.57550588236241
"(2, '14', '21')",53.43162049982568
"(2, '14', '77')",51.71859723336635
"(2, '14', '27')",53.77585796615027
"(2, '14', '16')",54.09191711282896
"(2, '14', '55')",55.42191447670557
"(2, '14', '23')",50.414382675137205
"(2, '14', '1')",54.79929598428906
"(2, '14', '18')",51.17933159938166
"(2, '14', '63')",53.50567696222251
"(2, '14', '2')",52.25985939600713
"(2, '14', '31')",52.92452765322461
"(2, '14', '22')",inf
"(2, '14', '44')",50.72667195444623
"(2, '14', '4')",55.13916415999595
"(2, '14', '10')",51.70189970063656
"(2, '81', '20')",inf
"(2, '81', '11')",48.56622272327622
"(2, '81', '14')",47.93813929383192
"(2, '81', '24')",54.76180621095041
"(2, '81', '21')",46.61543669285196
"(2, '81', '77')",45.85198102208193
"(2, '81', '27')",49.53642055914181
"(2, '81', '16')",48.69842489563155
"(2, '81', '55')",49.39543420889132
"(2, '81', '23')",46.11679305421729
"(2, '81', '1')",50.24551947137355
"(2, '81', '18')",46.97597376316671
"(2, '81', '63')",49.34836123350228
"(2, '81', '2')",48.061022225119814
"(2, '81', '31')",47.759529092593176
"(2, '81', '22')",inf
"(2, '81', '44')",46.65602338197598
"(2, '81', '4')",50.39173026429445
"(2, '81', '10')",47.551707045057576
"(2, '24', '20')",inf
"(2, '24', '11')",59.569677445228415
"(2, '24', '14')",60.433620615414384
"(2, '24', '81')",57.285372566149405
"(2, '24', '21')",58.0160992527905
"(2, '24', '77')",58.52044481086528
"(2, '24', '27')",59.76847541967
"(2, '24', '16')",58.84561879161076
"(2, '24', '55')",58.929256013623316
"(2, '24', '23')",57.62460145516464
"(2, '24', '1')",57.996499600339455
"(2, '24', '18')",60.66622599445288
"(2, '24', '63')",59.753660626783486
"(2, '24', '2')",58.895918996554855
"(2, '24', '31')",57.95991515816397
"(2, '24', '22')",inf
"(2, '24', '44')",57.83167273674759
"(2, '24', '4')",59.438419280235955
"(2, '24', '10')",58.45243048771028
"(2, '21', '20')",inf
"(2, '21', '11')",50.44513916701802
"(2, '21', '14')",52.47936381461639
"(2, '21', '81')",48.54095225061377
"(2, '21', '24')",43.071078333126984
"(2, '21', '77')",49.34503904179248
"(2, '21', '27')",51.13051028637455
"(2, '21', '16')",49.78551812019349
"(2, '21', '55')",51.23417806820879
"(2, '21', '23')",48.8648690768073
"(2, '21', '1')",50.265674767479894
"(2, '21', '18')",51.444379213052
"(2, '21', '63')",50.552688098422
"(2, '21', '2')",50.65239161263387
"(2, '21', '31')",51.00768857377893
"(2, '21', '22')",inf
"(2, '21', '44')",50.05157284862622
"(2, '21', '4')",51.29719039956463
"(2, '21', '10')",50.62627144236289
"(2, '77', '20')",inf
"(2, '77', '11')",52.383125906244416
"(2, '77', '14')",51.93049437960648
"(2, '77', '81')",53.717235439438525
"(2, '77', '24')",40.25298921922104
"(2, '77', '21')",52.33461513655293
"(2, '77', '27')",54.51094932222131
"(2, '77', '16')",53.9324846991317
"(2, '77', '55')",54.47452666207731
"(2, '77', '23')",53.082741119205394
"(2, '77', '1')",53.54012957101153
"(2, '77', '18')",52.187178466502615
"(2, '77', '63')",53.213279443571906
"(2, '77', '2')",53.33703997251909
"(2, '77', '31')",53.031114383287296
"(2, '77', '22')",inf
"(2, '77', '44')",52.60275783495081
"(2, '77', '4')",54.926423392059895
"(2, '77', '10')",51.9427154882797
"(2, '27', '20')",inf
"(2, '27', '11')",53.703702541687065
"(2, '27', '14')",52.96189649221724
"(2, '27', '81')",52.727054845543314
"(2, '27', '24')",43.764673857361586
"(2, '27', '21')",53.9918907365347
"(2, '27', '77')",51.334644298893025
"(2, '27', '16')",54.28508073498587
"(2, '27', '55')",55.09752000200277
"(2, '27', '23')",51.86386764333215
"(2, '27', '1')",54.68568914019851
"(2, '27', '18')",53.002552496862414
"(2, '27', '63')",55.55610668885428
"(2, '27', '2')",52.906176833090804
"(2, '27', '31')",53.856508917373034
"(2, '27', '22')",inf
"(2, '27', '44')",52.19816094010072
"(2, '27', '4')",54.95189744137635
"(2, '27', '10')",52.71419046336132
"(2, '16', '20')",inf
"(2, '16', '11')",49.177020763011214
"(2, '16', '14')",50.76759253728312
"(2, '16', '81')",47.54099914026215
"(2, '16', '24')",43.21691368775166
"(2, '16', '21')",47.51994837686394
"(2, '16', '77')",47.873816222486816
"(2, '16', '27')",50.616798189114576
"(2, '16', '55')",50.27776462683658
"(2, '16', '23')",47.163328985935976
"(2, '16', '1')",49.81366693527745
"(2, '16', '18')",49.06798189372932
"(2, '16', '63')",49.55729855663317
"(2, '16', '2')",48.01856306483867
"(2, '16', '31')",49.238673217691996
"(2, '16', '22')",inf
"(2, '16', '44')",48.91614071896377
"(2, '16', '4')",50.37239898858169
"(2, '16', '10')",49.33740482321992
"(2, '55', '20')",inf
"(2, '55', '11')",50.18944668597107
"(2, '55', '14')",50.03710909349142
"(2, '55', '81')",49.74982300875092
"(2, '55', '24')",44.00013600368294
"(2, '55', '21')",48.45590481357751
"(2, '55', '77')",49.325591891571214
"(2, '55', '27')",51.889398583576764
"(2, '55', '16')",51.119573829812765
"(2, '55', '23')",49.18634819118666
"(2, '55', '1')",51.85609625721349
"(2, '55', '18')",50.65812974032827
"(2, '55', '63')",50.95649546342885
"(2, '55', '2')",50.246450955009685
"(2, '55', '31')",51.00206182482236
"(2, '55', '22')",inf
"(2, '55', '44')",49.632387362387256
"(2, '55', '4')",52.92520306232174
"(2, '55', '10')",49.289168282359725
"(2, '23', '20')",inf
"(2, '23', '11')",47.73046592423462
"(2, '23', '14')",49.10579247357492
"(2, '23', '81')",45.08669093961806
"(2, '23', '24')",43.72239102579681
"(2, '23', '21')",45.663762421661026
"(2, '23', '77')",46.40598612063296
"(2, '23', '27')",48.36712579080834
"(2, '23', '16')",45.35798382844066
"(2, '23', '55')",47.5779474703759
"(2, '23', '1')",46.07347232694093
"(2, '23', '18')",46.87216504274246
"(2, '23', '63')",47.484785285643014
"(2, '23', '2')",46.43882801995589
"(2, '23', '31')",46.7815940370183
"(2, '23', '22')",inf
"(2, '23', '44')",47.134333807576304
"(2, '23', '4')",46.57970287621556
"(2, '23', '10')",46.187481232879485
"(2, '1', '20')",inf
"(2, '1', '11')",53.51267599228617
"(2, '1', '14')",52.787009819854156
"(2, '1', '81')",52.346726372322074
"(2, '1', '24')",45.097458446448215
"(2, '1', '21')",53.02170104558666
"(2, '1', '77')",51.57407736177401
"(2, '1', '27')",55.20294082494266
"(2, '1', '16')",53.719283600393716
"(2, '1', '55')",54.7801515710483
"(2, '1', '23')",52.225573873505624
"(2, '1', '18')",52.53524984399398
"(2, '1', '63')",54.020247165395766
"(2, '1', '2')",52.87117637848966
"(2, '1', '31')",53.0135883696533
"(2, '1', '22')",inf
"(2, '1', '44')",53.169162154944374
"(2, '1', '4')",54.85321112948834
"(2, '1', '10')",52.64737546502593
"(2, '18', '20')",inf
"(2, '18', '11')",49.36700640518002
"(2, '18', '14')",49.30728564463076
"(2, '18', '81')",49.73736244846883
"(2, '18', '24')",42.44019371411298
"(2, '18', '21')",49.889664064951454
"(2, '18', '77')",49.44286100270934
"(2, '18', '27')",51.97617472693569
"(2, '18', '16')",51.671057100631664
"(2, '18', '55')",52.08423468525404
"(2, '18', '23')",49.66877656550757
"(2, '18', '1')",53.110094652580955
"(2, '18', '63')",50.6304613464022
"(2, '18', '2')",50.781367404915834
"(2, '18', '31')",51.884685632443976
"(2, '18', '22')",inf
"(2, '18', '44')",49.59975300926629
"(2, '18', '4')",53.96216918373638
"(2, '18', '10')",50.798857113305374
"(2, '63', '20')",inf
"(2, '63', '11')",49.22547408254069
"(2, '63', '14')",48.69839401567191
"(2, '63', '81')",46.755370235385186
"(2, '63', '24')",44.50310392045717
"(2, '63', '21')",47.384096587206656
"(2, '63', '77')",47.58118294165119
"(2, '63', '27')",50.9245390644092
"(2, '63', '16')",47.587982010478314
"(2, '63', '55')",50.386294306584546
"(2, '63', '23')",46.314501769932654
"(2, '63', '1')",49.556622030296964
"(2, '63', '18')",48.17653385061804
"(2, '63', '2')",48.295906586494716
"(2, '63', '31')",48.85828863551108
"(2, '63', '22')",inf
"(2, '63', '44')",48.403419959627435
"(2, '63', '4')",50.13333076456076
"(2, '63', '10')",47.704518453931485
"(2, '2', '20')",inf
"(2, '2', '11')",39.03939139146669
"(2, '2', '14')",39.72416859766136
"(2, '2', '81')",40.622012218513134
"(2, '2', '24')",44.778305970452294
"(2, '2', '21')",39.28709403146103
"(2, '2', '77')",39.385117757207766
"(2, '2', '27')",40.42599849916655
"(2, '2', '16')",41.61434797286589
"(2, '2', '55')",41.88855903346599
"(2, '2', '23')",39.34432085944614
"(2, '2', '1')",41.68711127597337
"(2, '2', '18')",39.97651120290505
"(2, '2', '63')",40.12052362590455
"(2, '2', '31')",40.68636615237742
"(2, '2', '22')",inf
"(2, '2', '44')",38.81159106879983
"(2, '2', '4')",41.898949777499325
"(2, '2', '10')",39.22020082861051
"(2, '31', '20')",inf
"(2, '31', '11')",51.20606404975284
"(2, '31', '14')",51.52701032894799
"(2, '31', '81')",49.61938134705558
"(2, '31', '24')",44.807884909100075
"(2, '31', '21')",49.599832503080165
"(2, '31', '77')",49.73536617565241
"(2, '31', '27')",52.8174418121675
"(2, '31', '16')",51.17740850586664
"(2, '31', '55')",52.11588113993836
"(2, '31', '23')",48.80801255586161
"(2, '31', '1')",52.16455431921399
"(2, '31', '18')",50.40744379006721
"(2, '31', '63')",52.17763866734082
"(2, '31', '2')",50.54917296103201
"(2, '31', '22')",inf
"(2, '31', '44')",50.04099989086091
"(2, '31', '4')",52.14603537526834
"(2, '31', '10')",50.42484853558943
"(2, '22', '20')",48.406102770452705
"(2, '22', '11')",inf
"(2, '22', '14')",inf
"(2, '22', '81')",inf
"(2, '22', '24')",inf
"(2, '22', '21')",inf
"(2, '22', '77')",inf
"(2, '22', '27')",inf
"(2, '22', '16')",inf
"(2, '22', '55')",inf
"(2, '22', '23')",inf
"(2, '22', '1')",inf
"(2, '22', '18')",inf
"(2, '22', '63')",inf
"(2, '22', '2')",inf
"(2, '22', '31')",inf
"(2, '22', '44')",inf
"(2, '22', '4')",inf
"(2, '22', '10')",inf
"(2, '44', '20')",inf
"(2, '44', '11')",44.40829552790353
"(2, '44', '14')",46.2050773718863
"(2, '44', '81')",41.67955798900647
"(2, '44', '24')",43.3596867001349
"(2, '44', '21')",41.26036129138288
"(2, '44', '77')",43.1709207320116
"(2, '44', '27')",44.161158457201275
"(2, '44', '16')",42.68934133165039
"(2, '44', '55')",44.495188703341064
"(2, '44', '23')",42.311185857640865
"(2, '44', '1')",43.3498657918738
"(2, '44', '18')",44.09084256451101
"(2, '44', '63')",43.29941671736665
"(2, '44', '2')",44.17885152565609
"(2, '44', '31')",44.10553573261472
"(2, '44', '22')",inf
"(2, '44', '4')",44.55215846054836
"(2, '44', '10')",41.941397071981996
"(2, '4', '20')",inf
"(2, '4', '11')",50.001448348601734
"(2, '4', '14')",52.477638875483244
"(2, '4', '81')",49.50866198573781
"(2, '4', '24')",41.6444101258832
"(2, '4', '21')",48.0350965782571
"(2, '4', '77')",48.91650972810363
"(2, '4', '27')",51.58667316787732
"(2, '4', '16')",50.240164863673584
"(2, '4', '55')",50.82878276429263
"(2, '4', '23')",49.41568081649761
"(2, '4', '1')",50.40649347078582
"(2, '4', '18')",51.27758855172845
"(2, '4', '63')",50.031779069707454
"(2, '4', '2')",50.306221045795844
"(2, '4', '31')",51.675152668714766
"(2, '4', '22')",inf
"(2, '4', '44')",50.18420284142057
"(2, '4', '10')",51.20652163629392
"(2, '10', '20')",inf
"(2, '10', '11')",51.17853931914167
"(2, '10', '14')",49.932556921023945
"(2, '10', '81')",49.41763883692013
"(2, '10', '24')",41.72153844291385
"(2, '10', '21')",50.492901979850615
"(2, '10', '77')",48.448398993787336
"(2, '10', '27')",53.043252495835425
"(2, '10', '16')",50.454188407664994
"(2, '10', '55')",51.423123425100506
"(2, '10', '23')",49.02454349975909
"(2, '10', '1')",51.60535094471403
"(2, '10', '18')",49.71651692473211
"(2, '10', '63')",51.98385390803443
"(2, '10', '2')",50.231114662428304
"(2, '10', '31')",50.32488737630655
"(2, '10', '22')",inf
"(2, '10', '44')",49.90043267239341
"(2, '10', '4')",51.73799760263505
"(3, '20', '11')",49.62570802855229
"(3, '20', '14')",48.901612530135196
"(3, '20', '81')",50.06281603298234
"(3, '20', '24')",51.702926774973044
"(3, '20', '21')",51.98571743639225
"(3, '20', '77')",52.77725818214563
"(3, '20', '27')",50.702521550221235
"(3, '20', '16')",51.86987373136306
"(3, '20', '55')",51.59851795828
"(3, '20', '23')",49.95282334671559
"(3, '20', '1')",54.93116950993492
"(3, '20', '18')",50.74604780001629
"(3, '20', '63')",52.30126460323393
"(3, '20', '2')",54.27577364527494
