,loss,active_neurons
0,0.08917228877544403,261
1,0.08287383615970612,242
2,0.0813903734087944,193
3,0.07777177542448044,168
4,0.07328175008296967,162
5,0.07225434482097626,156
6,0.0664399266242981,161
7,0.059104908257722855,155
8,0.05790194123983383,158
9,0.05098694562911987,154
10,0.050489410758018494,152
11,0.0481560118496418,152
12,0.04443326219916344,155
13,0.042847275733947754,156
14,0.040280863642692566,154
15,0.03910765051841736,150
16,0.03811028227210045,152
17,0.036981645971536636,154
18,0.035544563084840775,154
19,0.03499946370720863,153
20,0.03307350352406502,154
21,0.03243608772754669,155
22,0.033337805420160294,158
23,0.031101807951927185,161
24,0.030633457005023956,157
25,0.029965639114379883,157
26,0.029513398185372353,157
27,0.028135674074292183,159
28,0.028997022658586502,158
29,0.02809918485581875,159
30,0.028136329725384712,158
31,0.02800682745873928,158
32,0.027767295017838478,158
33,0.027050701901316643,158
34,0.026419522240757942,159
35,0.024943741038441658,159
36,0.02555162087082863,160
37,0.025895703583955765,159
38,0.02552105486392975,160
39,0.025593897327780724,160
40,0.02433909848332405,160
41,0.025121057406067848,160
42,0.024469099938869476,160
43,0.024169282987713814,160
44,0.02323131449520588,159
45,0.024069203063845634,160
46,0.023842277005314827,160
47,0.02312825433909893,160
48,0.023222502321004868,160
49,0.023560117930173874,160
50,0.02268950268626213,160
51,0.02261110208928585,159
52,0.023522289469838142,160
53,0.022966166958212852,160
54,0.02296198531985283,160
55,0.021796107292175293,160
56,0.021849479526281357,161
57,0.022239159792661667,159
58,0.021247247233986855,159
59,0.021996695548295975,160
60,0.020526854321360588,160
61,0.021440980955958366,160
62,0.021476145833730698,159
63,0.021161004900932312,160
64,0.021435324102640152,160
65,0.02180045284330845,159
66,0.02106015756726265,160
67,0.021592967212200165,159
68,0.020828381180763245,160
69,0.02010491117835045,159
70,0.021219929680228233,160
71,0.021228836849331856,159
72,0.021311180666089058,160
73,0.020147094503045082,160
74,0.020722264423966408,159
75,0.020000329241156578,160
76,0.02015775814652443,160
77,0.019890431314706802,160
78,0.02021779865026474,160
79,0.020123636350035667,160
80,0.019523143768310547,159
81,0.019866609945893288,159
82,0.019194114953279495,159
83,0.020345639437437057,159
84,0.019139796495437622,160
85,0.02016923949122429,159
86,0.018976721912622452,160
87,0.019392166286706924,159
88,0.019914042204618454,160
89,0.019137604162096977,159
90,0.019129669293761253,159
91,0.0194180179387331,159
92,0.01866915263235569,159
93,0.018621519207954407,160
94,0.018926259130239487,159
95,0.01895800605416298,160
96,0.018940268084406853,159
97,0.019104521721601486,160
98,0.019230222329497337,160
99,0.019189374521374702,158
100,0.018368560820817947,160
101,0.01849060133099556,159
102,0.018579192459583282,159
103,0.017729461193084717,160
104,0.018323035910725594,160
105,0.018331026658415794,160
106,0.01869044452905655,160
107,0.018074829131364822,160
108,0.01741124875843525,160
109,0.01828608475625515,160
110,0.01781744882464409,160
111,0.01885269209742546,160
112,0.018647970631718636,159
113,0.018210655078291893,160
114,0.01799589768052101,160
115,0.01793638803064823,159
116,0.01812824234366417,160
117,0.01704464852809906,160
118,0.018106667324900627,159
119,0.01781916432082653,159
120,0.017134105786681175,161
121,0.017736775800585747,160
122,0.017300115898251534,159
123,0.01814635656774044,159
124,0.017683757469058037,159
125,0.016973445191979408,159
126,0.018107445910573006,158
127,0.017818190157413483,159
128,0.01739421673119068,159
129,0.017391715198755264,159
130,0.017170557752251625,159
131,0.017239855602383614,160
132,0.016500983387231827,159
133,0.017499763518571854,158
134,0.01774950511753559,159
135,0.01691761240363121,158
136,0.017193803563714027,159
137,0.01711196079850197,160
138,0.017160532996058464,159
139,0.016917699947953224,160
140,0.016654204577207565,160
141,0.016654247418045998,159
142,0.016538899391889572,158
143,0.01731288805603981,160
144,0.016709880903363228,160
145,0.01662478595972061,161
146,0.017158115282654762,160
147,0.01665198989212513,161
148,0.015957556664943695,159
149,0.016629686579108238,160
150,0.01700427196919918,161
151,0.01694340817630291,160
152,0.016930824145674706,159
153,0.01578681915998459,160
154,0.016264479607343674,160
155,0.015934202820062637,160
156,0.016565559431910515,160
157,0.016519002616405487,159
158,0.015758974477648735,160
159,0.01576419547200203,160
160,0.01645992510020733,160
161,0.01684163510799408,160
162,0.016408691182732582,160
163,0.01666475087404251,160
164,0.01602271758019924,159
165,0.015901505947113037,160
166,0.016276266425848007,161
167,0.0167816411703825,160
168,0.016541488468647003,159
169,0.016351748257875443,159
170,0.014987405389547348,160
171,0.01564047299325466,159
172,0.016187941655516624,160
173,0.015680603682994843,159
174,0.016015658155083656,161
175,0.015928182750940323,160
176,0.01585673727095127,159
177,0.015943992882966995,159
178,0.01581811159849167,160
179,0.01620713248848915,161
180,0.015396088361740112,160
181,0.016011236235499382,161
182,0.015364292077720165,160
183,0.016145195811986923,161
184,0.0153641477227211,160
185,0.014933009631931782,160
186,0.01496692094951868,161
187,0.015484952367842197,160
188,0.01623404584825039,160
189,0.015766339376568794,159
190,0.01569877564907074,161
191,0.015505029819905758,160
192,0.015298767946660519,159
193,0.015355977229773998,160
194,0.014681079424917698,161
195,0.014890646561980247,159
196,0.015176200307905674,160
197,0.015008078888058662,159
198,0.014776068739593029,161
199,0.015738993883132935,160
200,0.015156167559325695,160
201,0.015390103682875633,161
202,0.015697816386818886,160
203,0.015065543353557587,160
204,0.015678176656365395,161
205,0.01612282544374466,159
206,0.015274529345333576,161
207,0.01550828292965889,160
208,0.014672113582491875,160
209,0.015620263293385506,161
210,0.01602122187614441,160
211,0.015219934284687042,159
212,0.014847589656710625,160
213,0.014896009117364883,161
214,0.01505588460713625,161
215,0.015272991731762886,161
216,0.015383964404463768,160
217,0.015041681006550789,160
218,0.015292942523956299,161
219,0.01448853500187397,159
220,0.015310075134038925,160
221,0.015548810362815857,160
222,0.014826636761426926,161
223,0.015251648612320423,161
224,0.014875395223498344,160
225,0.014459270052611828,160
226,0.015564567409455776,161
227,0.014894862659275532,161
228,0.014433462172746658,160
229,0.015230715274810791,161
230,0.0148248840123415,160
231,0.014586560428142548,161
232,0.015134933404624462,161
233,0.014906755648553371,161
234,0.01485060341656208,160
235,0.014606074430048466,160
236,0.014374380931258202,161
237,0.014627655036747456,161
238,0.014947810210287571,161
239,0.015200871042907238,160
240,0.014857557602226734,161
241,0.014689444564282894,161
242,0.014349343255162239,161
243,0.014850657433271408,160
244,0.015192375518381596,160
245,0.015281779691576958,161
246,0.01448270957916975,161
247,0.014481930062174797,160
248,0.014844327233731747,161
249,0.015203655697405338,160
250,0.014247560873627663,161
251,0.014377681538462639,161
252,0.014205262064933777,160
253,0.014161775819957256,160
254,0.014391068369150162,160
255,0.01425602100789547,161
256,0.01412470918148756,161
257,0.014656968414783478,160
258,0.014519388787448406,160
259,0.014368139207363129,161
260,0.01428632065653801,161
261,0.014948275871574879,160
262,0.014596558175981045,160
263,0.014388833194971085,161
264,0.014358769170939922,161
265,0.014485861174762249,161
266,0.014829842373728752,161
267,0.01415875181555748,161
268,0.014611317776143551,161
269,0.014416740275919437,161
270,0.014740906655788422,161
271,0.014311486855149269,161
272,0.013977490365505219,160
273,0.014379816129803658,161
274,0.014422113075852394,161
275,0.014734123833477497,161
276,0.01386246271431446,161
277,0.014012851752340794,162
278,0.01462661661207676,161
279,0.01356907095760107,162
280,0.014195756986737251,161
281,0.013976235873997211,161
282,0.014119323343038559,162
283,0.013829431496560574,161
284,0.014237424358725548,161
285,0.014182782731950283,161
286,0.013702540658414364,161
287,0.013601639308035374,161
288,0.013693849556148052,161
289,0.014148339629173279,161
290,0.01394959818571806,161
291,0.014576463960111141,160
292,0.01391873974353075,161
293,0.014227393083274364,161
294,0.014143773354589939,162
295,0.014225650578737259,161
296,0.01367669552564621,161
297,0.013573134317994118,161
298,0.014195617288351059,161
299,0.01420671958476305,161
300,0.014507106505334377,161
301,0.014389087446033955,161
302,0.013915766030550003,161
303,0.01418573409318924,161
304,0.013573807664215565,161
305,0.01367415115237236,160
306,0.013594602234661579,161
307,0.01417709793895483,160
308,0.013453523628413677,161
