,loss,active_neurons
0,0.08358041942119598,297
1,0.08314698934555054,268
2,0.07953518629074097,212
3,0.07405666261911392,200
4,0.07035882771015167,190
5,0.06937636435031891,184
6,0.06469400227069855,182
7,0.06080792099237442,178
8,0.0584024116396904,181
9,0.05450354889035225,176
10,0.049245916306972504,176
11,0.045432738959789276,182
12,0.045206405222415924,173
13,0.04238606616854668,173
14,0.040796246379613876,172
15,0.04008117690682411,174
16,0.037863537669181824,175
17,0.036576416343450546,174
18,0.03453582152724266,181
19,0.03352529928088188,176
20,0.03184056654572487,179
21,0.03278380632400513,176
22,0.03073260560631752,174
23,0.031006895005702972,178
24,0.02947809360921383,182
25,0.029013844206929207,177
26,0.028685318306088448,178
27,0.028424113988876343,181
28,0.02782139554619789,181
29,0.027991801500320435,181
30,0.026558710262179375,177
31,0.02676359936594963,177
32,0.027144381776452065,180
33,0.025784090161323547,180
34,0.025493400171399117,177
35,0.0261751227080822,179
36,0.02644275315105915,179
37,0.025289734825491905,180
38,0.025638798251748085,179
39,0.024532999843358994,178
40,0.02367241121828556,178
41,0.023997904732823372,178
42,0.02443365380167961,178
43,0.023681098595261574,179
44,0.02462807483971119,179
45,0.023927729576826096,178
46,0.023159833624958992,179
47,0.023103179410099983,179
48,0.022829880937933922,177
49,0.023334238678216934,179
50,0.02237413264811039,175
51,0.022280395030975342,177
52,0.023658201098442078,179
53,0.021712472662329674,177
54,0.021413851529359818,179
55,0.021652596071362495,179
56,0.022065328434109688,176
57,0.021238034591078758,179
58,0.021566972136497498,177
59,0.022141117602586746,181
60,0.020792797207832336,180
61,0.020642610266804695,179
62,0.020623529329895973,181
63,0.02218577079474926,179
64,0.020743083208799362,180
65,0.020988542586565018,180
66,0.020291751250624657,180
67,0.021207893267273903,180
68,0.020251799374818802,179
69,0.020155660808086395,180
70,0.019801585003733635,177
71,0.019556362181901932,179
72,0.019316144287586212,179
73,0.019978394731879234,180
74,0.02001461572945118,178
75,0.01936490088701248,179
76,0.01935158297419548,178
77,0.01922623999416828,179
78,0.018781065940856934,178
79,0.019223667681217194,180
80,0.019317947328090668,180
81,0.01845632866024971,180
82,0.019635900855064392,179
83,0.019650649279356003,179
84,0.019754737615585327,179
85,0.01953231729567051,179
86,0.018547717481851578,179
87,0.0185597725212574,179
88,0.019434502348303795,179
