,loss,active_neurons
0,0.07644126564264297,470
1,0.07629353553056717,434
2,0.07183347642421722,442
3,0.06323342025279999,443
4,0.05447908863425255,442
5,0.05054686963558197,442
6,0.0448266938328743,434
7,0.040303993970155716,431
8,0.03845866769552231,439
9,0.03694775700569153,434
10,0.034561753273010254,438
11,0.03378891572356224,438
12,0.03195515275001526,439
13,0.030514851212501526,440
14,0.028842104598879814,443
15,0.02718527242541313,445
16,0.026609033346176147,449
17,0.02588517591357231,445
18,0.024978306144475937,447
19,0.0243014395236969,448
20,0.024316439405083656,449
21,0.024381976574659348,449
22,0.022865712642669678,447
23,0.023228013888001442,448
24,0.02269398793578148,445
25,0.022168923169374466,441
26,0.0227199736982584,443
27,0.02175051160156727,441
28,0.02147127129137516,439
29,0.020738346502184868,438
30,0.0205446295440197,440
31,0.02014925703406334,439
32,0.019283920526504517,438
33,0.01894494704902172,440
34,0.019271045923233032,442
35,0.019509220495820045,443
36,0.0188254714012146,442
37,0.01808665506541729,443
38,0.017917271703481674,442
39,0.018490223214030266,445
40,0.018072832375764847,444
41,0.01800491474568844,442
42,0.017637763172388077,443
43,0.01767699420452118,442
44,0.017386412248015404,443
45,0.0174824520945549,445
46,0.01726885885000229,443
47,0.018154732882976532,444
48,0.016334345564246178,442
49,0.01665320061147213,440
50,0.01641608215868473,443
51,0.017188208177685738,444
52,0.016263047233223915,444
53,0.015939267352223396,446
54,0.01639966107904911,445
55,0.016095906496047974,443
56,0.01582292467355728,445
57,0.014947997406125069,442
58,0.015652140602469444,442
59,0.014928986318409443,442
60,0.0152799803763628,444
61,0.015121928416192532,440
62,0.015017514117062092,443
63,0.014416547492146492,441
64,0.014950867742300034,442
65,0.014661150984466076,443
66,0.014217650517821312,445
67,0.014120684936642647,445
68,0.01350194402039051,443
69,0.014008558355271816,446
70,0.013792075216770172,447
71,0.013961494900286198,444
72,0.013961700722575188,447
73,0.01440688781440258,444
74,0.013381760567426682,450
75,0.013708536513149738,446
76,0.013466491363942623,446
77,0.013545955531299114,449
78,0.013866502791643143,448
79,0.013676626607775688,446
80,0.013495173305273056,448
81,0.013365058228373528,448
82,0.012907103635370731,450
83,0.013027365319430828,449
84,0.013064378872513771,449
85,0.012810810469090939,449
86,0.012580713257193565,447
87,0.012138398364186287,449
88,0.013078385032713413,449
89,0.012387650087475777,450
90,0.012464307248592377,449
91,0.012697991915047169,451
92,0.012433579191565514,449
93,0.012598075903952122,449
94,0.01241325307637453,449
95,0.012378198094666004,451
96,0.012263987213373184,450
97,0.012613408267498016,448
98,0.012200744822621346,449
99,0.012382584623992443,449
100,0.011909057386219501,447
101,0.01216584350913763,448
102,0.012880838476121426,449
103,0.012132254429161549,445
104,0.01238599605858326,449
105,0.011753191240131855,446
106,0.01191090140491724,446
107,0.011854197829961777,445
108,0.01209291536360979,446
109,0.011779263615608215,447
110,0.01150495745241642,448
111,0.011351541616022587,449
112,0.011750491335988045,451
113,0.012019134126603603,451
114,0.011112341657280922,448
115,0.01153170969337225,449
116,0.011314704082906246,449
117,0.01193041168153286,447
118,0.011312040500342846,448
119,0.012062311172485352,449
120,0.011456350795924664,446
121,0.011928671970963478,448
122,0.010993816889822483,446
123,0.011411049403250217,443
124,0.011403369717299938,448
125,0.011100513860583305,444
126,0.011431650258600712,448
127,0.011189334094524384,448
128,0.011384348385035992,446
129,0.011182784102857113,450
130,0.011649700812995434,450
131,0.01118338294327259,448
132,0.011517682112753391,452
133,0.011437732726335526,449
134,0.011270085349678993,449
135,0.010720604099333286,451
136,0.011340958066284657,446
137,0.011000029742717743,450
138,0.011069617234170437,450
139,0.010941430926322937,451
140,0.010638938285410404,449
141,0.011233231984078884,452
142,0.010745879262685776,449
143,0.010570053942501545,447
144,0.010712627321481705,449
145,0.010949641466140747,450
146,0.011302754282951355,452
147,0.010572054423391819,449
148,0.010830623097717762,450
149,0.010667672380805016,450
150,0.010925802402198315,449
151,0.01044803112745285,451
152,0.010846915654838085,450
153,0.010684149339795113,446
154,0.010251619853079319,448
155,0.010462760925292969,447
156,0.01053999550640583,449
157,0.010769721120595932,450
158,0.010572071187198162,451
159,0.010938622988760471,449
160,0.010998561047017574,446
161,0.010151656344532967,454
162,0.01056284923106432,453
163,0.010514290072023869,452
164,0.010682045482099056,450
165,0.010352648794651031,452
166,0.010285616852343082,453
167,0.010302705690264702,452
168,0.010662835091352463,452
169,0.01042694877833128,451
170,0.009868957102298737,445
171,0.009930097497999668,447
172,0.010128968395292759,449
173,0.010704901069402695,449
174,0.01046479120850563,452
175,0.010314669460058212,450
176,0.010340924374759197,450
177,0.010086622089147568,451
178,0.01014937087893486,450
179,0.010666071437299252,452
180,0.010283051989972591,455
181,0.010398953221738338,454
182,0.01040866319090128,451
183,0.01024683378636837,453
184,0.010079196654260159,455
185,0.010254139080643654,452
186,0.010060368105769157,455
187,0.010926260612905025,454
188,0.010344072245061398,452
189,0.010263781994581223,456
190,0.00985915306955576,455
191,0.00981853622943163,453
192,0.010573570616543293,452
193,0.010103659704327583,455
194,0.010096142999827862,453
195,0.010206400416791439,455
196,0.00993841327726841,454
197,0.009944627061486244,453
198,0.01034854631870985,456
199,0.010103925131261349,456
200,0.00993017852306366,454
201,0.009818377904593945,452
202,0.010129459202289581,453
203,0.009708522818982601,453
204,0.010276357643306255,457
205,0.009818961843848228,455
206,0.009350163862109184,458
207,0.009783250279724598,457
208,0.00996718741953373,455
209,0.00987318716943264,459
210,0.009937611408531666,457
211,0.009847111068665981,458
212,0.01010911911725998,456
213,0.009785476140677929,457
214,0.009404712356626987,456
215,0.00972987525165081,457
216,0.009985341690480709,459
217,0.010046997107565403,458
218,0.009991087950766087,456
219,0.009792032651603222,456
220,0.009723438881337643,458
221,0.009659268893301487,457
222,0.010011211037635803,455
223,0.009756374172866344,455
224,0.009805481880903244,456
225,0.010112140327692032,455
226,0.009780253283679485,456
227,0.009551648050546646,456
228,0.009937775321304798,457
229,0.00974984746426344,459
230,0.009644054807722569,456
231,0.009707027114927769,455
232,0.009383006021380424,455
233,0.009521415457129478,455
234,0.009859898127615452,458
235,0.009414990432560444,458
236,0.0095211798325181,457
237,0.010106143541634083,458
238,0.009540630504488945,456
239,0.009292432107031345,455
240,0.009713488630950451,457
241,0.009841174818575382,456
242,0.009538814425468445,457
243,0.00911034271121025,455
244,0.009767461568117142,454
245,0.009300482459366322,453
246,0.009321142919361591,454
247,0.009830973111093044,457
248,0.00947712454944849,455
249,0.00993913970887661,455
250,0.009177214466035366,454
251,0.009048551321029663,455
252,0.009372062049806118,454
253,0.009364090859889984,454
254,0.009467762894928455,455
255,0.009967649355530739,456
256,0.009657936170697212,456
257,0.009481802582740784,455
258,0.009148907847702503,456
259,0.00952159333974123,457
260,0.009028531610965729,458
261,0.009178762324154377,456
262,0.009112974628806114,459
263,0.00893903337419033,458
264,0.008776246570050716,458
265,0.009963744319975376,459
266,0.009428995661437511,457
267,0.009630930610001087,459
268,0.0095572080463171,460
269,0.008996075950562954,460
270,0.009365921840071678,460
271,0.00946717243641615,460
272,0.00939096137881279,461
273,0.009391257539391518,459
274,0.009381585754454136,460
275,0.009121996350586414,461
276,0.009209053590893745,461
277,0.008786506950855255,459
278,0.0089971162378788,461
279,0.008943643420934677,461
280,0.00906927790492773,460
281,0.009349699132144451,460
282,0.008975408971309662,460
283,0.008932087570428848,459
284,0.009173193015158176,460
285,0.009421893395483494,460
286,0.009334361180663109,459
287,0.00914748851209879,457
288,0.00880204513669014,460
289,0.009344691410660744,457
290,0.009212716482579708,460
291,0.009188614785671234,457
292,0.008993377909064293,457
293,0.008918036706745625,457
294,0.00889215711504221,456
295,0.00907553918659687,458
296,0.009516545571386814,458
297,0.008969493210315704,457
298,0.008743218146264553,457
299,0.009168948046863079,460
300,0.009261484257876873,459
301,0.008801871910691261,460
302,0.008721490390598774,457
303,0.00915383268147707,459
304,0.008926446549594402,459
305,0.008811944164335728,458
306,0.008786998689174652,457
307,0.009030560031533241,458
308,0.008706913329660892,458
309,0.008992110379040241,456
310,0.009137257933616638,457
311,0.009960062801837921,457
312,0.008868735283613205,458
313,0.009056640788912773,456
314,0.009334924630820751,459
315,0.008867811411619186,458
316,0.008709641173481941,460
317,0.009120511822402477,460
318,0.008599747903645039,459
319,0.008795756846666336,460
320,0.008916976861655712,459
321,0.009030763991177082,460
322,0.008739631623029709,460
323,0.008978876285254955,461
324,0.008944935165345669,460
325,0.008673501200973988,461
326,0.008787334896624088,460
327,0.008426891639828682,459
328,0.008717628195881844,462
329,0.008356806822121143,459
330,0.008691815659403801,463
331,0.008480381220579147,461
332,0.008957503363490105,461
333,0.008929298259317875,461
334,0.009078274480998516,465
