,loss,active_neurons
0,0.09001348167657852,tensor(1924)
1,0.063914954662323,tensor(1938)
2,0.05434957146644592,tensor(1954)
3,0.05274464935064316,tensor(1959)
4,0.04654043912887573,tensor(1966)
5,0.043288975954055786,tensor(1966)
6,0.04267733171582222,tensor(1971)
7,0.042813319712877274,tensor(1972)
8,0.04109854996204376,tensor(1975)
9,0.03916315734386444,tensor(1975)
10,0.037991590797901154,tensor(1977)
11,0.03739108145236969,tensor(1978)
12,0.037965454161167145,tensor(1977)
13,0.036712635308504105,tensor(1976)
14,0.03519904986023903,tensor(1978)
15,0.035298414528369904,tensor(1978)
16,0.03460200875997543,tensor(1979)
17,0.03369887173175812,tensor(1980)
18,0.03356774151325226,tensor(1982)
19,0.03282306715846062,tensor(1981)
20,0.0330299511551857,tensor(1980)
21,0.032356180250644684,tensor(1983)
22,0.03224228695034981,tensor(1985)
23,0.03154696524143219,tensor(1984)
24,0.030782334506511688,tensor(1985)
25,0.03057377226650715,tensor(1986)
26,0.030853834003210068,tensor(1987)
27,0.0304278414696455,tensor(1987)
28,0.030347786843776703,tensor(1987)
29,0.02971857599914074,tensor(1987)
30,0.02966943383216858,tensor(1987)
31,0.029800519347190857,tensor(1988)
32,0.029961809515953064,tensor(1989)
33,0.029305655509233475,tensor(1990)
34,0.02881256677210331,tensor(1988)
35,0.029339227825403214,tensor(1989)
36,0.029072122648358345,tensor(1990)
37,0.029082121327519417,tensor(1992)
38,0.029075773432850838,tensor(1991)
39,0.028648827224969864,tensor(1993)
40,0.028330888599157333,tensor(1991)
41,0.027929753065109253,tensor(1993)
42,0.02830488421022892,tensor(1993)
43,0.028079509735107422,tensor(1993)
44,0.028109237551689148,tensor(1994)
45,0.028474954888224602,tensor(1994)
46,0.028241027146577835,tensor(1994)
47,0.028012104332447052,tensor(1994)
48,0.02835191786289215,tensor(1994)
49,0.028027785941958427,tensor(1995)
50,0.028251660987734795,tensor(1994)
51,0.02792314998805523,tensor(1993)
52,0.02798476442694664,tensor(1995)
53,0.027960633859038353,tensor(1996)
54,0.02818918600678444,tensor(1999)
55,0.02788243070244789,tensor(1997)
56,0.02793886326253414,tensor(1998)
57,0.028324808925390244,tensor(1999)
58,0.027902059257030487,tensor(1999)
59,0.028031203895807266,tensor(1999)
60,0.02772713452577591,tensor(1999)
61,0.027783697471022606,tensor(1999)
62,0.027765845879912376,tensor(1999)
63,0.027920588850975037,tensor(1999)
64,0.02811255306005478,tensor(1999)
65,0.027500508353114128,tensor(1999)
66,0.02759753167629242,tensor(1999)
67,0.02811451070010662,tensor(1999)
68,0.027777081355452538,tensor(1999)
69,0.028055842965841293,tensor(1999)
70,0.027691693976521492,tensor(2000)
71,0.027889350429177284,tensor(1999)
72,0.02803964540362358,tensor(2000)
73,0.027928685769438744,tensor(1999)
74,0.02792268805205822,tensor(2000)
75,0.027928605675697327,tensor(2000)
76,0.027905387803912163,tensor(2000)
77,0.02800271473824978,tensor(2000)
78,0.027894727885723114,tensor(2000)
79,0.028139276430010796,tensor(2000)
80,0.028050130233168602,tensor(2001)
81,0.028020674362778664,tensor(2000)
82,0.02784758433699608,tensor(2000)
83,0.028274811804294586,tensor(2000)
84,0.02826847694814205,tensor(2000)
85,0.028064388781785965,tensor(2000)
86,0.028121454641222954,tensor(2001)
87,0.02825375273823738,tensor(2001)
88,0.028025582432746887,tensor(2000)
89,0.028195969760417938,tensor(2000)
90,0.02800339087843895,tensor(2000)
91,0.028169870376586914,tensor(2000)
92,0.02829156070947647,tensor(2000)
93,0.028285546228289604,tensor(2002)
94,0.028261616826057434,tensor(2001)
95,0.028259938582777977,tensor(2002)
96,0.028370890766382217,tensor(2002)
97,0.028205791488289833,tensor(2002)
98,0.028421800583600998,tensor(2002)
99,0.02848888374865055,tensor(2002)
100,0.02865981124341488,tensor(2002)
101,0.028413506224751472,tensor(2002)
102,0.028498250991106033,tensor(2002)
103,0.02861597016453743,tensor(2002)
104,0.028613679111003876,tensor(2002)
105,0.028522523120045662,tensor(2003)
106,0.028746353462338448,tensor(2003)
107,0.028931284323334694,tensor(2003)
108,0.028945881873369217,tensor(2003)
109,0.028819546103477478,tensor(2003)
110,0.029119271785020828,tensor(2004)
111,0.028988532721996307,tensor(2004)
112,0.029066212475299835,tensor(2004)
113,0.029067223891615868,tensor(2004)
114,0.02885843627154827,tensor(2004)
115,0.02880086749792099,tensor(2004)
116,0.028952375054359436,tensor(2005)
117,0.028887296095490456,tensor(2004)
118,0.028919491916894913,tensor(2004)
119,0.028994958847761154,tensor(2005)
120,0.02912382408976555,tensor(2005)
121,0.02882876619696617,tensor(2005)
122,0.02894851565361023,tensor(2006)
123,0.02906152978539467,tensor(2005)
124,0.02894519828259945,tensor(2006)
125,0.029218045994639397,tensor(2005)
126,0.029184117913246155,tensor(2005)
127,0.029189318418502808,tensor(2004)
128,0.029230449348688126,tensor(2005)
129,0.029217489063739777,tensor(2005)
130,0.02911023050546646,tensor(2006)
131,0.02914288081228733,tensor(2007)
132,0.029148224741220474,tensor(2005)
133,0.02920357882976532,tensor(2005)
134,0.029165830463171005,tensor(2005)
135,0.029245121404528618,tensor(2006)
136,0.029275380074977875,tensor(2006)
137,0.029307352378964424,tensor(2006)
138,0.029175125062465668,tensor(2006)
139,0.029317060485482216,tensor(2006)
140,0.02933020144701004,tensor(2006)
141,0.029408376663923264,tensor(2006)
142,0.02947218343615532,tensor(2006)
143,0.0295120682567358,tensor(2006)
144,0.029390675947070122,tensor(2006)
145,0.02952597662806511,tensor(2007)
146,0.02951861172914505,tensor(2006)
147,0.029525211080908775,tensor(2006)
148,0.029537538066506386,tensor(2006)
149,0.029512928798794746,tensor(2007)
150,0.029596170410513878,tensor(2007)
151,0.029664121568202972,tensor(2007)
152,0.02962232381105423,tensor(2007)
153,0.029609983786940575,tensor(2007)
154,0.029526662081480026,tensor(2007)
155,0.029723990708589554,tensor(2007)
156,0.029949547722935677,tensor(2007)
157,0.029771607369184494,tensor(2007)
158,0.02988032065331936,tensor(2007)
159,0.029815316200256348,tensor(2007)
160,0.029836472123861313,tensor(2007)
161,0.030044618993997574,tensor(2007)
162,0.029866578057408333,tensor(2007)
163,0.02985798753798008,tensor(2007)
164,0.02990267425775528,tensor(2008)
165,0.03011479042470455,tensor(2007)
166,0.029863756150007248,tensor(2007)
167,0.030085982754826546,tensor(2009)
168,0.03013402409851551,tensor(2008)
169,0.03015514835715294,tensor(2008)
170,0.03012486733496189,tensor(2009)
171,0.030115850269794464,tensor(2009)
172,0.030214868485927582,tensor(2009)
173,0.030159756541252136,tensor(2009)
174,0.03005223162472248,tensor(2009)
175,0.030328167602419853,tensor(2009)
176,0.030263615772128105,tensor(2009)
177,0.030353831127285957,tensor(2009)
178,0.030322035774588585,tensor(2009)
179,0.030329857021570206,tensor(2009)
180,0.030282432213425636,tensor(2008)
181,0.030360590666532516,tensor(2008)
182,0.030326908454298973,tensor(2008)
183,0.03020416386425495,tensor(2008)
184,0.03040076047182083,tensor(2008)
185,0.030356043949723244,tensor(2009)
186,0.03039892390370369,tensor(2009)
187,0.030387483537197113,tensor(2008)
188,0.030488550662994385,tensor(2008)
189,0.030385755002498627,tensor(2009)
190,0.030468400567770004,tensor(2009)
191,0.03039933368563652,tensor(2009)
192,0.030452441424131393,tensor(2009)
193,0.030472218990325928,tensor(2009)
194,0.030487066134810448,tensor(2009)
195,0.030576111748814583,tensor(2009)
196,0.030570661649107933,tensor(2009)
197,0.030562490224838257,tensor(2009)
198,0.03052496537566185,tensor(2009)
199,0.030601583421230316,tensor(2009)
200,0.030690178275108337,tensor(2009)
201,0.030754005536437035,tensor(2010)
202,0.030619995668530464,tensor(2009)
203,0.03071122244000435,tensor(2009)
204,0.030659247189760208,tensor(2009)
205,0.03066602721810341,tensor(2009)
206,0.0307624414563179,tensor(2009)
207,0.03071414865553379,tensor(2009)
208,0.030914854258298874,tensor(2010)
209,0.030706875026226044,tensor(2009)
210,0.030846167355775833,tensor(2010)
211,0.03076150454580784,tensor(2010)
212,0.03085639327764511,tensor(2009)
213,0.03097454644739628,tensor(2010)
214,0.031035346910357475,tensor(2010)
215,0.03092021495103836,tensor(2010)
216,0.030918797478079796,tensor(2010)
217,0.03102276287972927,tensor(2010)
218,0.031079251319169998,tensor(2010)
219,0.031292982399463654,tensor(2010)
220,0.03129476308822632,tensor(2010)
221,0.031156165525317192,tensor(2010)
222,0.030911827459931374,tensor(2009)
