,loss,pre_reg_loss
0,3.308089017868042,0.7142506241798401
1,2.9415411949157715,0.6649384498596191
2,2.586845874786377,0.620415449142456
3,2.263763427734375,0.5859880447387695
4,2.0188417434692383,0.601824164390564
5,1.807713270187378,0.6329435706138611
6,1.547428846359253,0.5950111746788025
7,1.3684735298156738,0.6038298606872559
8,1.2014198303222656,0.5810191631317139
9,1.1162619590759277,0.5923550724983215
10,1.0802217721939087,0.5957656502723694
11,1.0885086059570312,0.5927953124046326
12,1.1410295963287354,0.6122425198554993
13,1.1279571056365967,0.5698187351226807
14,1.1529345512390137,0.5776503086090088
15,1.1772541999816895,0.5999773740768433
16,1.2136421203613281,0.6517660021781921
17,1.1660761833190918,0.6382508277893066
18,1.0840098857879639,0.6012678146362305
19,1.058516025543213,0.6257503032684326
20,1.0102369785308838,0.6297780871391296
21,0.9588943719863892,0.6281250715255737
22,0.924612283706665,0.635137677192688
23,0.8963392972946167,0.6332294940948486
24,0.9027014970779419,0.6504337191581726
25,0.8908369541168213,0.6420647501945496
26,0.8957525491714478,0.6472349166870117
27,0.8955855369567871,0.6504684090614319
28,0.9010816216468811,0.6661208271980286
29,0.8831319808959961,0.6678829193115234
30,0.8675928711891174,0.6766155958175659
31,0.8394391536712646,0.6686695218086243
32,0.8306335806846619,0.6749582886695862
33,0.8161148428916931,0.6720799803733826
34,0.8120793700218201,0.6703571081161499
35,0.8191601634025574,0.6761479377746582
36,0.8091655373573303,0.6703712940216064
37,0.7995362281799316,0.6683700084686279
38,0.7909317016601562,0.6715418100357056
39,0.7786815166473389,0.6724256873130798
40,0.7749000787734985,0.6783381104469299
41,0.7699031829833984,0.6807774305343628
42,0.7674365639686584,0.6826005578041077
43,0.766867458820343,0.6855170726776123
44,0.7617083191871643,0.6872835755348206
45,0.7578461170196533,0.6843141317367554
46,0.7455146312713623,0.6732014417648315
47,0.7507435083389282,0.6773228049278259
48,0.7430495023727417,0.672537088394165
49,0.7486141920089722,0.6806825995445251
50,0.7428218126296997,0.6804467439651489
51,0.7378536462783813,0.6825011968612671
52,0.7337148785591125,0.6831451654434204
53,0.7389534711837769,0.688197672367096
54,0.7339938879013062,0.6871228218078613
55,0.7316343784332275,0.6880342364311218
56,0.7266553044319153,0.6827479600906372
57,0.7293647527694702,0.6811252236366272
58,0.7323757410049438,0.6853148937225342
59,0.7288095355033875,0.686434805393219
60,0.7346587777137756,0.6904294490814209
61,0.7289801239967346,0.6875799298286438
62,0.7321828603744507,0.6897876858711243
63,0.726412296295166,0.6863422393798828
64,0.7242207527160645,0.6880919933319092
65,0.7231032252311707,0.6883503198623657
66,0.7202481627464294,0.687773585319519
67,0.7199558019638062,0.6866430640220642
68,0.7181984782218933,0.6857954859733582
69,0.7176830172538757,0.6878504157066345
70,0.716701328754425,0.6891933083534241
71,0.7180749773979187,0.6895358562469482
72,0.7158821821212769,0.6891496777534485
73,0.7158562541007996,0.6897122263908386
74,0.7148721814155579,0.6898102760314941
75,0.7143044471740723,0.6863762140274048
76,0.7152944207191467,0.6872551441192627
77,0.7141157388687134,0.6887021660804749
78,0.7136799097061157,0.6890506744384766
79,0.7136067748069763,0.6833852529525757
80,0.7143071293830872,0.682902991771698
81,0.7160367369651794,0.6896860003471375
82,0.7215924859046936,0.6921531558036804
83,0.7156457901000977,0.6899203062057495
84,0.7132608890533447,0.6874198317527771
85,0.7156840562820435,0.6874702572822571
86,0.7129687666893005,0.6896201372146606
87,0.7156814932823181,0.6906203031539917
88,0.713261067867279,0.6917048096656799
89,0.7228453159332275,0.6900971531867981
90,0.7170128226280212,0.686424970626831
91,0.7151088714599609,0.6894826889038086
92,0.7171836495399475,0.6879344582557678
93,0.7141221761703491,0.6878441572189331
94,0.7161411643028259,0.6885997653007507
95,0.7134175300598145,0.6871050596237183
96,0.7156134247779846,0.6874622702598572
97,0.7112391591072083,0.6879258155822754
98,0.7143540978431702,0.6891652345657349
99,0.7124432325363159,0.6892803907394409
100,0.7120617032051086,0.6878509521484375
101,0.7103106379508972,0.6866022944450378
102,0.709817111492157,0.6879271268844604
103,0.7099906206130981,0.6883262395858765
104,0.7124616503715515,0.6910563707351685
105,0.7145049571990967,0.6926385760307312
106,0.7104492783546448,0.6886321902275085
107,0.7139787077903748,0.6902528405189514
108,0.7138136625289917,0.6915580034255981
109,0.7112371921539307,0.6896977424621582
110,0.7170735001564026,0.6909405589103699
111,0.7141534686088562,0.6897732019424438
112,0.7113633155822754,0.6882819533348083
113,0.7116407155990601,0.689012885093689
114,0.7115911841392517,0.6902421116828918
115,0.7103980779647827,0.6900147199630737
116,0.7104577422142029,0.6909230351448059
117,0.7097112536430359,0.688683807849884
118,0.7099820375442505,0.6897156834602356
119,0.7123932838439941,0.6925373673439026
120,0.7093866467475891,0.690068244934082
121,0.7078148126602173,0.6879280805587769
122,0.708101212978363,0.6886381506919861
123,0.7085572481155396,0.6898665428161621
124,0.7086173892021179,0.6885575652122498
125,0.7063209414482117,0.6881806254386902
126,0.7090983390808105,0.6900228261947632
127,0.707034707069397,0.6900435090065002
128,0.7109793424606323,0.689693033695221
129,0.7051083445549011,0.6892518997192383
130,0.7131967544555664,0.6895354390144348
131,0.7060779333114624,0.6879870295524597
132,0.7148985266685486,0.6900553703308105
133,0.7080587148666382,0.6893033385276794
134,0.7159590721130371,0.6871889233589172
135,0.7169999480247498,0.6887664198875427
136,0.7146437168121338,0.6890549659729004
137,0.713149905204773,0.6892261505126953
138,0.7133694887161255,0.6902998089790344
139,0.7123958468437195,0.6903916001319885
140,0.7136882543563843,0.6885872483253479
141,0.711824893951416,0.6892592906951904
142,0.712974488735199,0.690575361251831
143,0.7101569175720215,0.691307008266449
144,0.7125964760780334,0.6872262954711914
145,0.7098984718322754,0.6833644509315491
146,0.711977481842041,0.6876493692398071
147,0.7134374976158142,0.6916734576225281
148,0.7107405066490173,0.6883889436721802
149,0.7110645771026611,0.6889668703079224
150,0.7119174599647522,0.6905435919761658
151,0.714782178401947,0.6911258697509766
152,0.7106509208679199,0.6902014017105103
153,0.7216180562973022,0.6962175369262695
154,0.7177777886390686,0.6861546635627747
155,0.7133375406265259,0.6793190240859985
156,0.7124254107475281,0.6863378286361694
157,0.7195030450820923,0.6927497386932373
158,0.7115679383277893,0.689418613910675
159,0.7236143946647644,0.6914907693862915
160,0.7153068780899048,0.6875863075256348
161,0.7126398086547852,0.6897256374359131
162,0.7129026055335999,0.6911700367927551
163,0.7130703926086426,0.6885145306587219
164,0.7101234793663025,0.6842164397239685
165,0.7096894383430481,0.683748185634613
166,0.7088684439659119,0.6870416402816772
167,0.7108468413352966,0.6899314522743225
168,0.7101972699165344,0.690491795539856
169,0.7111920118331909,0.6880414485931396
170,0.709277331829071,0.6879451274871826
171,0.7115256786346436,0.6909334063529968
172,0.7074909806251526,0.6878803968429565
173,0.7089059948921204,0.6856895089149475
174,0.7090029120445251,0.688862144947052
175,0.7144461870193481,0.6921647191047668
176,0.7104769945144653,0.689444363117218
177,0.7108290195465088,0.6901261210441589
178,0.7130046486854553,0.6913189888000488
179,0.7107840776443481,0.6911994814872742
180,0.709526002407074,0.690830409526825
181,0.7080407738685608,0.6905615925788879
182,0.7078808546066284,0.6858716607093811
183,0.7105839252471924,0.6887723803520203
184,0.7136377692222595,0.6913175582885742
185,0.7066245079040527,0.6897900104522705
186,0.7178815007209778,0.6914251446723938
187,0.7090529799461365,0.6891116499900818
188,0.7153465151786804,0.6900667548179626
189,0.7104905247688293,0.6903663873672485
190,0.7211617827415466,0.6882400512695312
191,0.7236140370368958,0.6906124353408813
192,0.7118226289749146,0.6860671639442444
193,0.7334814071655273,0.6982520222663879
194,0.7151003479957581,0.6869996786117554
195,0.7236760854721069,0.6836861371994019
196,0.730288028717041,0.6902569532394409
197,0.7253333926200867,0.6903172135353088
198,0.7214321494102478,0.6898400187492371
199,0.7157570123672485,0.6842652559280396
200,0.7184597849845886,0.6780874729156494
201,0.7235162258148193,0.6821907162666321
202,0.7182495594024658,0.6861789226531982
203,0.728345513343811,0.6943718194961548
204,0.7172715067863464,0.6881908774375916
205,0.7220779061317444,0.6825547218322754
206,0.7218242883682251,0.6782593131065369
207,0.7180106043815613,0.6836146116256714
208,0.7178759574890137,0.6889918446540833
209,0.7177776098251343,0.6898804306983948
210,0.7149417996406555,0.687922477722168
211,0.7151806950569153,0.6872186064720154
212,0.7132457494735718,0.6881396174430847
213,0.71151202917099,0.6863251328468323
214,0.7132159471511841,0.6863191723823547
215,0.7129071950912476,0.6897872686386108
216,0.7168879508972168,0.6923140287399292
217,0.7119904160499573,0.6882966160774231
218,0.7122977375984192,0.6855069398880005
219,0.7111865282058716,0.6876183152198792
220,0.7113245725631714,0.6899892091751099
221,0.7117018699645996,0.6903216242790222
222,0.7096708416938782,0.689588725566864
223,0.708666205406189,0.68834388256073
224,0.7094457745552063,0.6899770498275757
225,0.7118820548057556,0.6925487518310547
226,0.7102448344230652,0.6856064200401306
227,0.7068713307380676,0.6816509366035461
228,0.7091475129127502,0.6882759928703308
229,0.7120345234870911,0.6922796964645386
230,0.7102103233337402,0.6896523237228394
231,0.7058324217796326,0.6852476000785828
