,loss,pre_reg_loss
0,18.132022857666016,0.7036055326461792
1,15.813226699829102,0.7008337378501892
2,13.599212646484375,0.6945291757583618
3,11.526110649108887,0.6965171694755554
4,9.58739948272705,0.6930376887321472
5,7.801458835601807,0.691314697265625
6,6.222842693328857,0.6910609006881714
7,4.907050132751465,0.6887757778167725
8,3.893087148666382,0.6919326782226562
9,3.2761693000793457,0.6893025636672974
10,3.126840591430664,0.6884597539901733
11,3.3144729137420654,0.689039945602417
12,3.6020455360412598,0.6877363920211792
13,3.832404613494873,0.6860814690589905
14,3.9410955905914307,0.6860297322273254
15,3.9289095401763916,0.6835921406745911
16,3.7824935913085938,0.6821545362472534
17,3.5257349014282227,0.6855635643005371
18,3.179276704788208,0.6889095306396484
19,2.7707576751708984,0.6865278482437134
20,2.368556022644043,0.6877278685569763
21,2.029709815979004,0.690072774887085
22,1.8346941471099854,0.6898908019065857
23,1.8310918807983398,0.6906071901321411
24,1.94195556640625,0.6922407150268555
25,2.050696611404419,0.6923440098762512
26,2.09696102142334,0.6922202110290527
27,2.051499843597412,0.692526638507843
28,1.9205151796340942,0.6927511692047119
29,1.7314660549163818,0.6922494769096375
30,1.5277965068817139,0.6920381784439087
31,1.3699911832809448,0.6919428110122681
32,1.3318727016448975,0.692825436592102
33,1.391921043395996,0.6927560567855835
34,1.4525119066238403,0.6919326186180115
35,1.4578994512557983,0.6904703974723816
36,1.3957514762878418,0.6909939050674438
37,1.2765591144561768,0.691128671169281
38,1.1572216749191284,0.6917020678520203
39,1.113121509552002,0.6928956508636475
40,1.1472740173339844,0.6932440996170044
41,1.1855345964431763,0.6933865547180176
42,1.1739561557769775,0.6928228139877319
43,1.1078946590423584,0.6929851770401001
44,1.0270808935165405,0.692806601524353
45,1.0051157474517822,0.6924365162849426
46,1.0368270874023438,0.6927258372306824
47,1.0461249351501465,0.6926035284996033
48,1.0142912864685059,0.6923912763595581
49,0.958554744720459,0.6925480365753174
50,0.9394725561141968,0.6928268671035767
51,0.9537181854248047,0.692738950252533
52,0.9539567232131958,0.6936191320419312
53,0.9309501647949219,0.6929790377616882
54,0.9032820463180542,0.692766547203064
55,0.900000274181366,0.6929147839546204
56,0.9069679379463196,0.6929007768630981
57,0.8933879137039185,0.6928638815879822
58,0.8758613467216492,0.692900538444519
59,0.8727239370346069,0.6924421191215515
60,0.8765600323677063,0.6922746896743774
61,0.8682570457458496,0.6932297945022583
62,0.8597979545593262,0.6928532719612122
63,0.8588677644729614,0.6930490732192993
64,0.8520370721817017,0.6928337812423706
65,0.8462246656417847,0.6925045251846313
66,0.8450443744659424,0.6931344866752625
67,0.8436797857284546,0.6928186416625977
68,0.834904670715332,0.6931423544883728
69,0.8273818492889404,0.6929473280906677
70,0.8294816613197327,0.6930467486381531
71,0.8262642025947571,0.6929033398628235
72,0.8166168928146362,0.6925245523452759
73,0.8180411458015442,0.6929945945739746
74,0.816349446773529,0.6931881904602051
75,0.8107478022575378,0.6930244565010071
76,0.8131062984466553,0.6934202313423157
77,0.8080431818962097,0.6929851770401001
78,0.8063857555389404,0.6935058236122131
79,0.8023198843002319,0.6926896572113037
80,0.8051978349685669,0.693025529384613
81,0.8014224171638489,0.6931495070457458
82,0.8002294301986694,0.692835807800293
83,0.8001380562782288,0.6928135752677917
84,0.8041073083877563,0.6930369734764099
85,0.8017911314964294,0.6928335428237915
86,0.7960946559906006,0.6932108998298645
87,0.7983932495117188,0.6930197477340698
88,0.7967976927757263,0.693084716796875
89,0.7989693284034729,0.6930571794509888
90,0.7897180914878845,0.6929253339767456
91,0.7980064749717712,0.6930968761444092
92,0.7864890098571777,0.6930040717124939
93,0.8043191432952881,0.6931601762771606
94,0.771653413772583,0.6930786371231079
95,0.8203562498092651,0.692889392375946
96,0.7609888315200806,0.6929076313972473
97,0.8640486001968384,0.6939219832420349
98,0.787265956401825,0.6928675770759583
99,0.8931965827941895,0.6927751302719116
100,0.8820571899414062,0.6929274201393127
101,0.8341430425643921,0.692986786365509
102,0.8343315124511719,0.6930932998657227
103,0.8431137204170227,0.6931112408638
104,0.8199896216392517,0.693177342414856
105,0.8245404958724976,0.6937969923019409
106,0.8152958154678345,0.6927653551101685
107,0.7989727854728699,0.6926050186157227
108,0.8092909455299377,0.6931767463684082
109,0.793148398399353,0.6931169629096985
110,0.800430953502655,0.6924354434013367
111,0.7885714769363403,0.6930679678916931
112,0.807146430015564,0.6932559609413147
113,0.7901185750961304,0.6927656531333923
114,0.7991373538970947,0.6931427717208862
115,0.7846116423606873,0.693009614944458
116,0.8011007905006409,0.6934212446212769
117,0.7864362001419067,0.692317545413971
118,0.7950721979141235,0.6931418776512146
119,0.7861024141311646,0.6928530931472778
120,0.8011803030967712,0.6931412220001221
121,0.7900837659835815,0.6931506991386414
122,0.7942935228347778,0.6927685737609863
123,0.7850341200828552,0.6933197379112244
124,0.7957251667976379,0.692893385887146
125,0.7880762815475464,0.6933929324150085
126,0.7890188097953796,0.6928045749664307
127,0.7887543439865112,0.6929730176925659
128,0.7929291725158691,0.6931449174880981
129,0.7924648523330688,0.6934407949447632
130,0.7873702049255371,0.6928706765174866
131,0.7886219620704651,0.6939058899879456
132,0.7923299670219421,0.6922622919082642
133,0.7832938432693481,0.6929940581321716
134,0.7940078973770142,0.6928325295448303
135,0.7751439213752747,0.6930282711982727
136,0.8097755312919617,0.6942482590675354
137,0.7687658667564392,0.6923806667327881
138,0.8154674768447876,0.6932929158210754
139,0.7593593001365662,0.6927162408828735
140,0.8307934999465942,0.6933349370956421
141,0.7757190465927124,0.692696213722229
142,0.818137526512146,0.6931754350662231
143,0.7973155975341797,0.6930162310600281
144,0.7947982549667358,0.6925925016403198
145,0.807125449180603,0.6934623718261719
146,0.7811368703842163,0.6929281949996948
147,0.797808825969696,0.6930334568023682
148,0.7936086654663086,0.6929407119750977
149,0.7827430367469788,0.6931730508804321
150,0.7986788153648376,0.6929623484611511
151,0.7801390290260315,0.693023681640625
152,0.7955262064933777,0.6936103105545044
153,0.7903582453727722,0.6928625702857971
154,0.7823941707611084,0.6928904056549072
155,0.7913529872894287,0.6931401491165161
156,0.7937079668045044,0.6933378577232361
157,0.7833528518676758,0.6926256418228149
158,0.797940194606781,0.6935745477676392
