,loss,pre_reg_loss
0,1.4414050579071045,0.6961185336112976
1,1.393068552017212,0.6871908903121948
2,1.3323135375976562,0.6668275594711304
3,1.2958214282989502,0.6697361469268799
4,1.2612862586975098,0.6740582585334778
5,1.210008144378662,0.6593338847160339
6,1.1288862228393555,0.6147820949554443
7,1.1034860610961914,0.6243854761123657
8,1.0547893047332764,0.6098452806472778
9,1.035821795463562,0.6237257719039917
10,1.006983995437622,0.6260799169540405
11,0.9629250168800354,0.6121953129768372
12,0.9127187132835388,0.5910190939903259
13,0.8920822143554688,0.5973935127258301
14,0.8961423635482788,0.6265224814414978
15,0.8571670651435852,0.6113826036453247
16,0.81646728515625,0.5920922756195068
17,0.8111275434494019,0.6050057411193848
18,0.7896060347557068,0.5992162227630615
19,0.783642053604126,0.6059719920158386
20,0.7604490518569946,0.5926624536514282
21,0.7751004695892334,0.61332106590271
22,0.7741734981536865,0.6162837743759155
23,0.7694795727729797,0.6143538355827332
24,0.7564234733581543,0.6037863492965698
25,0.7843570709228516,0.6335665583610535
26,0.7685976624488831,0.6209984421730042
27,0.7652155756950378,0.6208611726760864
28,0.7702558040618896,0.6297266483306885
29,0.7638058662414551,0.6280537247657776
30,0.7658466696739197,0.6354854702949524
31,0.7725038528442383,0.6483677625656128
32,0.7646738290786743,0.6476584076881409
33,0.7595099806785583,0.6491249203681946
34,0.7503734230995178,0.6468735337257385
35,0.7432257533073425,0.6470897793769836
36,0.7398089170455933,0.6515093445777893
37,0.7361061573028564,0.6554184556007385
38,0.7239366769790649,0.6494565606117249
39,0.7282715439796448,0.6569588780403137
40,0.7219463586807251,0.6519396901130676
41,0.7297772169113159,0.6604793071746826
42,0.734850287437439,0.668167233467102
43,0.7236719727516174,0.6622440814971924
44,0.7216048240661621,0.6660867929458618
45,0.7244887351989746,0.6749855279922485
46,0.7155853509902954,0.6718429327011108
47,0.717936098575592,0.678547739982605
48,0.7142482995986938,0.679020881652832
49,0.7131800651550293,0.6817237734794617
50,0.7112179398536682,0.6830003261566162
51,0.7118402719497681,0.685438871383667
52,0.7107442617416382,0.6862494945526123
53,0.7099158763885498,0.6873740553855896
54,0.7081530094146729,0.6871699094772339
55,0.7073789834976196,0.6872457265853882
56,0.7029005885124207,0.6828650832176208
57,0.7072353363037109,0.6859412789344788
58,0.7063493132591248,0.6847937107086182
59,0.7041323781013489,0.6829621195793152
60,0.7030664086341858,0.6822311878204346
61,0.7001555562019348,0.6791970133781433
62,0.7028158903121948,0.6801319718360901
63,0.7041193246841431,0.6796730756759644
64,0.7084444165229797,0.6837636828422546
65,0.7002493143081665,0.678037703037262
66,0.7035719752311707,0.6832756996154785
67,0.701487123966217,0.6834975481033325
68,0.7000495195388794,0.6841423511505127
69,0.6998667120933533,0.6857110857963562
70,0.7001731395721436,0.6874167919158936
71,0.6984113454818726,0.6875250935554504
72,0.7002134323120117,0.6902686953544617
73,0.6990877389907837,0.6905246376991272
74,0.6994231343269348,0.6908085346221924
75,0.7007527351379395,0.6918585300445557
76,0.6990687847137451,0.6883230805397034
77,0.7002553939819336,0.6866956353187561
78,0.7056196331977844,0.6907927989959717
79,0.7006467580795288,0.6865343451499939
80,0.701042890548706,0.6864949464797974
81,0.7020878195762634,0.6870464086532593
82,0.7040064334869385,0.6899464130401611
83,0.7002512216567993,0.6876062750816345
84,0.7001787424087524,0.6857091188430786
85,0.701789379119873,0.6852991580963135
86,0.7025129795074463,0.6856093406677246
87,0.7042108178138733,0.6883994936943054
88,0.7006444931030273,0.6866404414176941
89,0.6996292471885681,0.6868337392807007
90,0.6997470259666443,0.6871641278266907
91,0.6977616548538208,0.6846300363540649
92,0.7005183696746826,0.6859562993049622
93,0.698067843914032,0.6833807826042175
94,0.7031465768814087,0.6882712244987488
95,0.6978902220726013,0.6847134232521057
96,0.6991156935691833,0.6873462200164795
97,0.6983532309532166,0.6878402829170227
98,0.6981642246246338,0.6881780624389648
99,0.6971491575241089,0.6878540515899658
100,0.6986849308013916,0.6891924738883972
101,0.6972618103027344,0.6882097721099854
102,0.6965951919555664,0.6878669261932373
103,0.6981090903282166,0.6891689896583557
104,0.6973109245300293,0.6886178851127625
105,0.6977686285972595,0.6898100972175598
106,0.6969929933547974,0.6901734471321106
107,0.6973749995231628,0.6910073161125183
108,0.6969092488288879,0.6899415254592896
109,0.6969423890113831,0.6886788010597229
110,0.6965851783752441,0.6879802942276001
111,0.697581946849823,0.6889667510986328
112,0.6968727707862854,0.6887069940567017
113,0.697108805179596,0.6893699765205383
114,0.6965090036392212,0.6895366311073303
115,0.6958956718444824,0.689197301864624
116,0.6963327527046204,0.6892013549804688
117,0.6956799030303955,0.6884119510650635
118,0.6965890526771545,0.6892936825752258
119,0.6960214376449585,0.6895325779914856
120,0.6963521838188171,0.6904630661010742
121,0.6964151859283447,0.6912131905555725
122,0.695921003818512,0.6917097568511963
123,0.6962277889251709,0.6920267939567566
124,0.6957958340644836,0.6915400624275208
125,0.6954487562179565,0.6904687881469727
126,0.6955526471138,0.6888862252235413
127,0.6985374689102173,0.6905507445335388
128,0.6959885358810425,0.6887990236282349
129,0.6962730288505554,0.6892860531806946
130,0.6958283185958862,0.6894025206565857
131,0.6950929164886475,0.6893022656440735
132,0.6981533765792847,0.6917926073074341
133,0.6964618563652039,0.6915599703788757
134,0.6966851949691772,0.692016065120697
135,0.6975626349449158,0.6910269856452942
136,0.6966792941093445,0.6896676421165466
137,0.6965841054916382,0.6896307468414307
138,0.6965751647949219,0.689995288848877
139,0.6966290473937988,0.6906142830848694
140,0.6955203413963318,0.690382719039917
