driver-pairs,distance
"(1, '24', '16')",41.59725695552532
"(1, '24', '10')",45.3314954166754
"(1, '77', '40')",63.123030620272324
"(1, '77', '4')",54.83327824780376
"(1, '77', '20')",57.52703423923123
"(1, '77', '11')",56.24977597053796
"(1, '77', '14')",54.402683887212454
"(1, '77', '81')",60.22961302573773
"(1, '77', '24')",53.69756624580537
"(1, '77', '27')",59.75367894182728
"(1, '77', '55')",51.1547964964846
"(1, '77', '23')",55.81717582259578
"(1, '77', '1')",54.711731946895064
"(1, '77', '18')",61.93146145296249
"(1, '77', '63')",64.90429980219332
"(1, '77', '2')",49.95825668572251
"(1, '77', '31')",56.64065543853358
"(1, '77', '44')",62.04172943715184
"(1, '77', '16')",53.61061686417644
"(1, '77', '10')",57.152892193113
"(1, '27', '40')",56.88120700782435
"(1, '27', '4')",49.32335732919582
"(1, '27', '20')",48.84792324932968
"(1, '27', '11')",47.26177607907767
"(1, '27', '14')",50.486854023443975
"(1, '27', '81')",58.83058000466316
"(1, '27', '24')",46.08794031653374
"(1, '27', '77')",58.501611054149336
"(1, '27', '55')",48.22133289991911
"(1, '27', '23')",53.35605677442247
"(1, '27', '1')",50.91507393475074
"(1, '27', '18')",48.38918855570393
"(1, '27', '63')",64.02039579708246
"(1, '27', '2')",48.45640419855792
"(1, '27', '31')",47.71172585064552
"(1, '27', '44')",46.01973888278447
"(1, '27', '16')",48.87468138876959
"(1, '27', '10')",53.397512880694485
"(1, '55', '40')",56.253775196291585
"(1, '55', '4')",44.67528180140295
"(1, '55', '20')",51.89970103733796
"(1, '55', '11')",50.15796728381626
"(1, '55', '14')",47.47513276690183
"(1, '55', '81')",47.70935944000241
"(1, '55', '24')",50.63430905807102
"(1, '55', '77')",55.88767279740421
"(1, '55', '27')",51.86243532028132
"(1, '55', '23')",45.21631847003275
"(1, '55', '1')",46.36040022342547
"(1, '55', '18')",46.86687138103019
"(1, '55', '63')",58.660757094436484
"(1, '55', '2')",49.809291881179924
"(1, '55', '31')",50.242998411084756
"(1, '55', '44')",45.502768890965704
"(1, '55', '16')",52.59027242659063
"(1, '55', '10')",49.27118231021796
"(1, '23', '40')",53.7297657056793
"(1, '23', '4')",51.01792553209724
"(1, '23', '20')",43.82883968467026
"(1, '23', '11')",42.80097724679325
"(1, '23', '14')",53.3247706220854
"(1, '23', '81')",57.237959987565844
"(1, '23', '24')",45.49038417640862
"(1, '23', '77')",53.46379508769314
"(1, '23', '27')",43.2234537069451
"(1, '23', '55')",47.854740445048506
"(1, '23', '1')",50.586369860296045
"(1, '23', '18')",52.654090149136614
"(1, '23', '63')",51.87107046236083
"(1, '23', '2')",49.00212986423224
"(1, '23', '31')",51.26900386600149
"(1, '23', '44')",46.02529997564011
"(1, '23', '16')",45.82963590500684
"(1, '23', '10')",43.40244287987279
"(1, '1', '40')",49.2165796347337
"(1, '1', '4')",46.8500744115055
"(1, '1', '20')",48.58379029639245
"(1, '1', '11')",51.745560036959304
"(1, '1', '14')",43.46088675486364
"(1, '1', '81')",58.1731525411854
"(1, '1', '24')",45.3117660870771
"(1, '1', '77')",61.37449789581986
"(1, '1', '27')",57.223580797279055
"(1, '1', '55')",49.539139982843864
"(1, '1', '23')",44.16663155641675
"(1, '1', '18')",44.85299091683882
"(1, '1', '63')",64.0591588997971
"(1, '1', '2')",52.194361454366835
"(1, '1', '31')",52.498191858715884
"(1, '1', '44')",59.34688945623435
"(1, '1', '16')",52.12214270808295
"(1, '1', '10')",54.08808379301866
"(1, '18', '40')",56.74758021409563
"(1, '18', '4')",51.84378835663952
"(1, '18', '20')",50.308466644500236
"(1, '18', '11')",49.075147649133406
"(1, '18', '14')",45.18417166252954
"(1, '18', '81')",62.979011090317876
"(1, '18', '24')",50.102233702346155
"(1, '18', '77')",61.631806428551144
"(1, '18', '27')",43.97126940028781
"(1, '18', '55')",48.88496828902164
"(1, '18', '23')",53.449546124209725
"(1, '18', '1')",52.126709132387695
"(1, '18', '63')",62.23352971611219
"(1, '18', '2')",62.15063092344284
"(1, '18', '31')",51.75316487238045
"(1, '18', '44')",53.97886659501465
"(1, '18', '16')",52.402694181173715
"(1, '18', '10')",54.553726579322394
"(1, '63', '40')",56.37005529288756
"(1, '63', '4')",51.75038438596186
"(1, '63', '20')",45.44555931078212
"(1, '63', '11')",46.261042374466854
"(1, '63', '14')",46.016143204277796
"(1, '63', '81')",56.65920172587121
"(1, '63', '24')",44.6746684026405
"(1, '63', '77')",59.09009053146129
"(1, '63', '27')",47.35097076160412
"(1, '63', '55')",47.702397573480475
"(1, '63', '23')",54.175652244245036
"(1, '63', '1')",48.284625708416456
"(1, '63', '18')",56.56444460118175
"(1, '63', '2')",58.44068379581888
"(1, '63', '31')",53.55498751974408
"(1, '63', '44')",56.508785075430545
"(1, '63', '16')",47.93900243758981
"(1, '63', '10')",47.414440993766256
"(1, '2', '40')",61.66039359585508
"(1, '2', '4')",45.679609484256424
"(1, '2', '20')",45.96730799075343
"(1, '2', '11')",41.743040425269676
"(1, '2', '14')",50.36611205017471
"(1, '2', '81')",55.27592262966096
"(1, '2', '24')",42.84616404929362
"(1, '2', '77')",57.97367331723863
"(1, '2', '27')",48.55794189210161
"(1, '2', '55')",47.607528604267365
"(1, '2', '23')",45.00749604872583
"(1, '2', '1')",44.96374181278786
"(1, '2', '18')",55.84728488147379
"(1, '2', '63')",65.98621108414267
"(1, '2', '31')",52.91856930040491
"(1, '2', '44')",47.490531480345794
"(1, '2', '16')",43.42829283075598
"(1, '2', '10')",43.15568897410171
"(1, '31', '40')",42.8865390123007
"(1, '31', '4')",39.67362016007678
"(1, '31', '20')",46.452998017767804
"(1, '31', '11')",48.02455291394313
"(1, '31', '14')",40.63751204687543
"(1, '31', '81')",53.078294908749356
"(1, '31', '24')",47.287987839321026
"(1, '31', '77')",46.162395574631134
"(1, '31', '27')",47.004180374532126
"(1, '31', '55')",44.10768022109311
"(1, '31', '23')",41.30835144218005
"(1, '31', '1')",47.360261029380005
"(1, '31', '18')",42.298959507434176
"(1, '31', '63')",49.42900223125818
"(1, '31', '2')",47.68796543762531
"(1, '31', '44')",52.44796841944281
"(1, '31', '16')",47.32626134426563
"(1, '31', '10')",49.4662017815193
"(1, '44', '40')",55.027724953437676
"(1, '44', '4')",53.26225316095173
"(1, '44', '20')",46.12102855148941
"(1, '44', '11')",46.868963511918636
"(1, '44', '14')",54.91218864207362
"(1, '44', '81')",63.558728925030955
"(1, '44', '24')",50.17589364080186
"(1, '44', '77')",62.29766626502691
"(1, '44', '27')",50.09830895747311
"(1, '44', '55')",50.22309731328637
"(1, '44', '23')",53.82700585121579
"(1, '44', '1')",40.57799957543328
"(1, '44', '18')",52.917575899282575
"(1, '44', '63')",60.34273032694784
"(1, '44', '2')",56.612650451145534
"(1, '44', '31')",50.81168874988235
"(1, '44', '16')",46.304926462256994
"(1, '44', '10')",51.148897656768355
"(1, '16', '40')",51.81072406022739
"(1, '16', '4')",48.57899230945012
"(1, '16', '20')",43.862606085179856
"(1, '16', '11')",45.32467839721143
"(1, '16', '14')",47.6322108266974
"(1, '16', '81')",55.628632083322636
"(1, '16', '24')",42.13807126377049
"(1, '16', '77')",49.947210685215765
"(1, '16', '27')",46.13998009217078
"(1, '16', '55')",49.9044028184469
"(1, '16', '23')",50.84322088578396
"(1, '16', '1')",47.68209232322024
"(1, '16', '18')",50.718056283688746
"(1, '16', '63')",54.84080206198048
"(1, '16', '2')",49.24316419350924
"(1, '16', '31')",46.698698864373775
"(1, '16', '44')",46.90105648677601
"(1, '16', '10')",46.45566010973565
"(1, '10', '40')",55.34594500436663
"(1, '10', '4')",45.320193733644864
"(1, '10', '20')",41.87885652744373
"(1, '10', '11')",43.54829215189889
"(1, '10', '14')",49.900682229441756
"(1, '10', '81')",58.544185013235214
"(1, '10', '24')",43.832080501593126
"(1, '10', '77')",42.879282511471686
"(1, '10', '27')",40.16251871633716
"(1, '10', '55')",47.37252571345418
"(1, '10', '23')",54.17450452070466
"(1, '10', '1')",50.38577471412796
"(1, '10', '18')",53.942759726590204
"(1, '10', '63')",51.813600895307786
"(1, '10', '2')",61.24237011873407
"(1, '10', '31')",48.296637321704104
"(1, '10', '44')",51.99908027586566
"(1, '10', '16')",44.19994323796509
"(2, '40', '4')",47.820488801361584
"(2, '40', '20')",54.34919331649686
"(2, '40', '11')",51.200335300083815
"(2, '40', '14')",48.58689828460406
"(2, '40', '81')",46.170433865482046
"(2, '40', '24')",58.46373336468048
"(2, '40', '77')",50.020255034121874
"(2, '40', '27')",47.43988208778378
"(2, '40', '55')",58.550506533955705
"(2, '40', '23')",48.7609260588274
"(2, '40', '1')",50.55816662749305
"(2, '40', '18')",54.11859823275233
"(2, '40', '63')",54.46258027437135
"(2, '40', '2')",59.37358054199808
"(2, '40', '31')",53.64398051385963
"(2, '40', '44')",49.96343908041208
"(2, '40', '16')",63.16049676218413
"(2, '40', '10')",51.533578216747046
"(2, '4', '40')",49.2671706070293
"(2, '4', '20')",49.14462829081118
"(2, '4', '11')",52.09131500151614
"(2, '4', '14')",47.18892351557439
"(2, '4', '81')",58.86753721560051
"(2, '4', '24')",48.14146986266856
"(2, '4', '77')",45.43602856958199
"(2, '4', '27')",49.50138417190145
"(2, '4', '55')",57.685190204136205
"(2, '4', '23')",47.780621777940645
"(2, '4', '1')",47.55621937848597
"(2, '4', '18')",50.36778782568821
"(2, '4', '63')",51.808128100058454
"(2, '4', '2')",45.89215180831463
"(2, '4', '31')",49.19728316738298
"(2, '4', '44')",48.14559627762752
"(2, '4', '16')",57.42485367904309
"(2, '4', '10')",49.1587151248622
"(2, '20', '40')",55.84623855547872
"(2, '20', '4')",45.75631471843144
"(2, '20', '11')",47.85375034383298
"(2, '20', '14')",44.04640528035681
"(2, '20', '81')",46.700022104494764
"(2, '20', '24')",62.282531921139515
"(2, '20', '77')",44.44174764856636
"(2, '20', '27')",51.19749143373139
"(2, '20', '55')",57.14539857252987
"(2, '20', '23')",44.14970119001984
"(2, '20', '1')",52.210109345703145
"(2, '20', '18')",52.66676894474433
"(2, '20', '63')",47.46534572620076
"(2, '20', '2')",56.54546551866689
"(2, '20', '31')",44.92666768193447
"(2, '20', '44')",45.5608454239852
"(2, '20', '16')",65.14223501977223
"(2, '20', '10')",43.446664352411105
"(2, '11', '40')",58.614358991548364
"(2, '11', '4')",46.6993830477983
"(2, '11', '20')",50.586368453632396
"(2, '11', '14')",50.3548273483794
"(2, '11', '81')",48.10830576280696
"(2, '11', '24')",60.61647727692159
"(2, '11', '77')",48.453424530922035
"(2, '11', '27')",48.145946385046486
"(2, '11', '55')",60.255119286744645
"(2, '11', '23')",50.53626077036269
"(2, '11', '1')",53.2328264787313
"(2, '11', '18')",51.14704099096169
"(2, '11', '63')",57.66627237205747
"(2, '11', '2')",54.24381683223265
"(2, '11', '31')",51.44993202183262
"(2, '11', '44')",51.271921358033325
"(2, '11', '16')",68.25774285223784
"(2, '11', '10')",56.09914655692604
"(2, '14', '40')",57.42166466007702
"(2, '14', '4')",44.39776167711716
"(2, '14', '20')",54.21231410452328
"(2, '14', '11')",46.97166638684733
"(2, '14', '81')",59.87309155841101
"(2, '14', '24')",65.19545712336762
"(2, '14', '77')",42.88063207916735
"(2, '14', '27')",51.66710883643964
"(2, '14', '55')",58.300395326338275
"(2, '14', '23')",41.498961756275435
"(2, '14', '1')",53.14835480355935
"(2, '14', '18')",54.21799173895473
"(2, '14', '63')",47.20971975698589
"(2, '14', '2')",54.838752435952124
"(2, '14', '31')",43.45919709945296
"(2, '14', '44')",44.753330457932414
"(2, '14', '16')",65.60080924025125
"(2, '14', '10')",41.932598286514015
"(2, '81', '40')",53.980135416329134
"(2, '81', '4')",49.754021381501836
"(2, '81', '20')",46.02382894123323
"(2, '81', '11')",57.89100879161792
"(2, '81', '14')",51.094417360398474
"(2, '81', '24')",52.176819277561506
"(2, '81', '77')",51.71774257875339
"(2, '81', '27')",47.07574866288965
"(2, '81', '55')",60.215703186977855
"(2, '81', '23')",50.80680707556136
"(2, '81', '1')",51.147250581367864
"(2, '81', '18')",59.124184385295116
"(2, '81', '63')",57.31194449018118
"(2, '81', '2')",49.97229978918985
"(2, '81', '31')",52.655259813180535
"(2, '81', '44')",50.10456416077704
"(2, '81', '16')",62.12648709457985
"(2, '81', '10')",55.250937794657055
"(2, '24', '40')",54.90716013126056
"(2, '24', '4')",40.87729568100791
"(2, '24', '20')",51.75498939520382
"(2, '24', '11')",45.6216132608749
"(2, '24', '14')",46.11577538804369
"(2, '24', '81')",59.322930567190774
"(2, '24', '77')",48.56019893494071
"(2, '24', '27')",48.137581645758814
"(2, '24', '55')",59.86575434593305
"(2, '24', '23')",38.57455082795126
"(2, '24', '1')",50.91199395462466
"(2, '24', '18')",55.15313498056859
"(2, '24', '63')",56.07518149134586
"(2, '24', '2')",53.76086807369681
"(2, '24', '31')",44.76945950623179
"(2, '24', '44')",48.46272812980766
"(2, '24', '16')",62.52132505067819
"(2, '24', '10')",54.976854653221146
"(2, '77', '40')",51.0597657977127
"(2, '77', '4')",43.488331361175334
"(2, '77', '20')",55.42193701445848
"(2, '77', '11')",48.77432357232883
"(2, '77', '14')",44.588040037652036
"(2, '77', '81')",61.00856568838749
"(2, '77', '24')",59.94918756498842
"(2, '77', '27')",49.16524764974332
"(2, '77', '55')",58.72455822555264
"(2, '77', '23')",44.818958779281076
"(2, '77', '1')",50.79818996476902
"(2, '77', '18')",53.220938922728536
"(2, '77', '63')",48.348564650784766
"(2, '77', '2')",55.485104825787644
"(2, '77', '31')",45.6837259892442
"(2, '77', '44')",46.648969587670415
"(2, '77', '16')",61.44164265538122
"(2, '77', '10')",43.98127642768783
"(2, '27', '40')",54.17958411439967
"(2, '27', '4')",51.09562447821517
"(2, '27', '20')",43.62155097192732
"(2, '27', '11')",57.9155407673705
"(2, '27', '14')",52.37415699283684
"(2, '27', '81')",49.078547502325705
"(2, '27', '24')",52.657296854795085
"(2, '27', '77')",52.748073669863
"(2, '27', '55')",62.49261408167375
"(2, '27', '23')",52.53382278096117
"(2, '27', '1')",48.79721086001407
"(2, '27', '18')",57.43004588683796
"(2, '27', '63')",56.81517574750987
"(2, '27', '2')",52.18993911669006
"(2, '27', '31')",55.1753350307046
"(2, '27', '44')",53.01388487228759
"(2, '27', '16')",61.933844488326095
"(2, '27', '10')",54.65242744192824
"(2, '55', '40')",58.99932470647425
"(2, '55', '4')",48.78418626750189
"(2, '55', '20')",57.16549369598362
"(2, '55', '11')",58.664417040966946
"(2, '55', '14')",49.617100135556605
"(2, '55', '81')",53.993010669662326
"(2, '55', '24')",64.56262697509736
"(2, '55', '77')",49.957494233296934
"(2, '55', '27')",55.54963675942668
"(2, '55', '23')",49.75228323104681
"(2, '55', '1')",55.98514076698192
"(2, '55', '18')",62.6955748893329
"(2, '55', '63')",57.452139108083884
"(2, '55', '2')",56.5849729104829
"(2, '55', '31')",53.784011660668114
"(2, '55', '44')",52.559717960860404
"(2, '55', '16')",66.89265344277676
"(2, '55', '10')",53.16294723215955
"(2, '23', '40')",58.01553590034806
"(2, '23', '4')",45.477737517206926
"(2, '23', '20')",54.87000513475325
"(2, '23', '11')",47.55860359482813
"(2, '23', '14')",42.112932755924696
"(2, '23', '81')",47.048250222671946
"(2, '23', '24')",65.07796466635467
"(2, '23', '77')",43.6559396965839
"(2, '23', '27')",52.689748148453994
"(2, '23', '55')",58.16329982634943
"(2, '23', '1')",53.868571843158044
"(2, '23', '18')",54.45831965717762
"(2, '23', '63')",47.936406837056566
"(2, '23', '2')",55.327808814469776
"(2, '23', '31')",44.562004175417485
"(2, '23', '44')",45.70017637878952
"(2, '23', '16')",61.18877383982789
"(2, '23', '10')",42.9762819849399
"(2, '1', '40')",49.55767641179243
"(2, '1', '4')",48.05089716135066
"(2, '1', '20')",46.37486355517609
"(2, '1', '11')",53.61858200549476
"(2, '1', '14')",49.38957798102699
"(2, '1', '81')",45.19955011062664
"(2, '1', '24')",48.50488769300449
"(2, '1', '77')",49.66153833470836
"(2, '1', '27')",43.20070788512358
"(2, '1', '55')",58.23386640457047
"(2, '1', '23')",49.577405618962835
"(2, '1', '18')",58.799863378644616
"(2, '1', '63')",55.17054711671132
"(2, '1', '2')",47.98233347512821
"(2, '1', '31')",42.510250245686905
"(2, '1', '44')",49.32937566656507
"(2, '1', '16')",56.367239996430136
"(2, '1', '10')",51.071261335275594
"(2, '18', '40')",58.21014223882193
"(2, '18', '4')",48.03713100713291
"(2, '18', '20')",46.409218456460174
"(2, '18', '11')",49.24653361847312
"(2, '18', '14')",45.85499410304012
"(2, '18', '81')",48.58106418100066
"(2, '18', '24')",56.598585509282145
"(2, '18', '77')",45.45958998722168
"(2, '18', '27')",46.798814482705126
"(2, '18', '55')",55.9235298418822
"(2, '18', '23')",45.65728620423972
"(2, '18', '1')",51.642597731674314
"(2, '18', '63')",53.0607645412907
"(2, '18', '2')",50.55792446374219
"(2, '18', '31')",50.863395565914516
"(2, '18', '44')",50.10904354100742
"(2, '18', '16')",65.81202714848192
"(2, '18', '10')",50.17761023302806
"(2, '63', '40')",50.77494858164563
"(2, '63', '4')",43.15608179266556
"(2, '63', '20')",47.894080319951115
"(2, '63', '11')",55.84650980373867
"(2, '63', '14')",46.66388217949058
"(2, '63', '81')",55.51719853376587
"(2, '63', '24')",54.23569018565447
"(2, '63', '77')",47.44826184749654
"(2, '63', '27')",44.97765473407027
"(2, '63', '55')",60.32565513821511
"(2, '63', '23')",43.17108168113993
"(2, '63', '1')",47.069430523569864
"(2, '63', '18')",57.92451705623703
"(2, '63', '2')",52.01713662371716
"(2, '63', '31')",44.798853626001375
"(2, '63', '44')",48.86614482878983
"(2, '63', '16')",65.90367534079971
"(2, '63', '10')",51.679621910989766
"(2, '2', '40')",54.43898017057082
"(2, '2', '4')",43.1084659268151
"(2, '2', '20')",46.99314293904304
"(2, '2', '11')",46.23040403119926
"(2, '2', '14')",47.49851570517503
"(2, '2', '81')",45.95362409951724
"(2, '2', '24')",56.52566859398407
"(2, '2', '77')",38.79218775345812
"(2, '2', '27')",45.23398589777851
"(2, '2', '55')",57.534575829016525
"(2, '2', '23')",43.963948983261666
"(2, '2', '1')",49.152576100459214
"(2, '2', '18')",47.839568501135886
"(2, '2', '63')",48.55182647330409
"(2, '2', '31')",47.820733999689786
"(2, '2', '44')",45.7260028291354
"(2, '2', '16')",64.93217128153888
"(2, '2', '10')",45.94307936053438
"(2, '31', '40')",49.0721312106523
"(2, '31', '4')",41.94747000562097
"(2, '31', '20')",47.425000601695515
"(2, '31', '11')",53.99895244416163
"(2, '31', '14')",41.48686315345974
"(2, '31', '81')",47.901295952949376
"(2, '31', '24')",52.71577373359885
"(2, '31', '77')",46.542983737996714
"(2, '31', '27')",48.05600974288777
"(2, '31', '55')",59.01529666019691
"(2, '31', '23')",41.916101931477684
"(2, '31', '1')",46.498478286717855
"(2, '31', '18')",55.69608055830158
"(2, '31', '63')",53.04791045459581
"(2, '31', '2')",48.26143412375337
"(2, '31', '44')",47.433121098776574
"(2, '31', '16')",57.38885883847626
"(2, '31', '10')",49.970892812302495
"(2, '44', '40')",37.64906664275209
"(2, '44', '4')",32.710910328387314
"(2, '44', '20')",37.18888419104792
"(2, '44', '11')",34.25979076019548
"(2, '44', '14')",35.06051231255408
"(2, '44', '81')",33.50138703160342
"(2, '44', '24')",41.75654771286775
"(2, '44', '77')",32.95882848828517
"(2, '44', '27')",34.59085097597706
"(2, '44', '55')",38.381796666884924
"(2, '44', '23')",35.32127844859925
"(2, '44', '1')",35.99277843577654
"(2, '44', '18')",45.865478533789
"(2, '44', '63')",36.22437623143408
"(2, '44', '2')",37.67964215280902
"(2, '44', '31')",33.87465514809369
"(2, '44', '16')",48.3610019579214
"(2, '44', '10')",32.70249578895639
"(2, '16', '40')",55.66523518178768
"(2, '16', '4')",51.92987809075303
"(2, '16', '20')",46.1633237901151
"(2, '16', '11')",57.8329293705698
"(2, '16', '14')",54.172666836647956
"(2, '16', '81')",66.04810901634072
"(2, '16', '24')",53.239760749673735
"(2, '16', '77')",46.3549961361173
"(2, '16', '27')",47.68463819309749
"(2, '16', '55')",55.03352921168608
"(2, '16', '23')",53.97160546092913
"(2, '16', '1')",45.68008089800251
"(2, '16', '18')",55.666005932519276
"(2, '16', '63')",56.684116850101454
"(2, '16', '2')",51.87871260508627
"(2, '16', '31')",55.59267524721543
"(2, '16', '44')",48.30300748379755
"(2, '16', '10')",52.38815702601089
"(2, '10', '40')",55.26611243021168
"(2, '10', '4')",48.295788582796916
"(2, '10', '20')",49.36679380128643
"(2, '10', '11')",50.34318771659819
"(2, '10', '14')",48.61900380551429
"(2, '10', '81')",55.387791048775874
"(2, '10', '24')",57.07078877424052
"(2, '10', '77')",50.58905651694834
"(2, '10', '27')",49.94859240514972
"(2, '10', '55')",57.01724957663276
"(2, '10', '23')",48.99500303070935
"(2, '10', '1')",50.900524714094324
"(2, '10', '18')",55.45781262284351
"(2, '10', '63')",55.97181269536091
"(2, '10', '2')",53.463394961986474
"(2, '10', '31')",50.01212704436645
"(2, '10', '44')",49.38046678408173
"(2, '10', '16')",63.090104941437204
"(3, '40', '4')",48.203975594413606
"(3, '40', '20')",48.00664891356481
"(3, '40', '11')",42.90408009732325
"(3, '40', '14')",46.596657748594815
"(3, '40', '81')",48.148510192840526
"(3, '40', '24')",58.03918513931697
"(3, '40', '77')",45.9932790306402
"(3, '40', '27')",49.49207419225658
"(3, '40', '55')",47.29617990996205
"(3, '40', '23')",41.313540996347356
"(3, '40', '1')",45.23728445806275
"(3, '40', '18')",49.18428112939335
"(3, '40', '63')",46.06270217309316
"(3, '40', '2')",57.19099722493539
"(3, '40', '31')",54.53053468619549
"(3, '40', '44')",47.86785297935713
"(3, '40', '16')",44.67841882250889
"(3, '40', '10')",42.72103865214505
"(3, '4', '40')",44.68239179138567
"(3, '4', '20')",52.48355903144293
"(3, '4', '11')",54.11026549217459
"(3, '4', '14')",50.78538478059914
"(3, '4', '81')",47.742564293300596
"(3, '4', '24')",58.46552829631142
"(3, '4', '77')",48.68667950715081
"(3, '4', '27')",49.34529045455877
"(3, '4', '55')",47.29867662797558
"(3, '4', '23')",48.49812631577096
"(3, '4', '1')",43.94067971258599
"(3, '4', '18')",53.909024628769174
"(3, '4', '63')",46.78188077935669
"(3, '4', '2')",61.001409954407016
"(3, '4', '31')",51.27562904159734
"(3, '4', '44')",44.78032832931142
"(3, '4', '16')",47.1403692288237
"(3, '4', '10')",43.69209979764019
"(3, '20', '40')",49.13540411085794
"(3, '20', '4')",57.275193097325435
"(3, '20', '11')",41.016817013314636
"(3, '20', '14')",57.14080378142227
"(3, '20', '81')",56.319787367257604
"(3, '20', '24')",56.59910419888542
"(3, '20', '77')",53.878179983831195
"(3, '20', '27')",54.25928575586462
"(3, '20', '55')",49.20180223678698
"(3, '20', '23')",45.099308274901865
"(3, '20', '1')",47.05710980371039
"(3, '20', '18')",52.25766527699833
"(3, '20', '63')",51.2756363958802
"(3, '20', '2')",59.63305809697977
"(3, '20', '31')",61.75493300001591
"(3, '20', '44')",56.2077669697657
