driver-pairs,distance
"(1, '1', '31')",44.19165599352422
"(1, '1', '22')",42.97284131189039
"(1, '1', '44')",33.3638112716315
"(1, '1', '4')",41.756350334584035
"(1, '1', '10')",42.59002660147227
"(1, '18', '20')",35.62053147380087
"(1, '18', '11')",38.04033310052744
"(1, '18', '14')",52.99599031430725
"(1, '18', '81')",49.035856161664384
"(1, '18', '24')",44.15551773850989
"(1, '18', '21')",35.2241697403908
"(1, '18', '77')",40.16925267979779
"(1, '18', '27')",47.86900066655165
"(1, '18', '16')",41.20564487874788
"(1, '18', '55')",31.14095567728172
"(1, '18', '23')",49.76568898448822
"(1, '18', '1')",50.14513038764379
"(1, '18', '63')",53.648083644402824
"(1, '18', '2')",48.160192340851445
"(1, '18', '31')",39.92344703861641
"(1, '18', '22')",48.00398776474808
"(1, '18', '44')",30.766404528765865
"(1, '18', '4')",43.3163585291901
"(1, '18', '10')",32.999381062500156
"(1, '63', '20')",42.09444408357855
"(1, '63', '11')",36.93519240455331
"(1, '63', '14')",45.831162009337575
"(1, '63', '81')",37.01000031442308
"(1, '63', '24')",34.994831327402665
"(1, '63', '21')",40.49753584416492
"(1, '63', '77')",37.245936404530596
"(1, '63', '27')",40.6052330655708
"(1, '63', '16')",38.626063388143486
"(1, '63', '55')",42.092442303505294
"(1, '63', '23')",41.08530634675801
"(1, '63', '1')",39.37967466147399
"(1, '63', '18')",45.80273778555856
"(1, '63', '2')",45.78252580920554
"(1, '63', '31')",39.31279711367798
"(1, '63', '22')",36.975229812150296
"(1, '63', '44')",40.10397623500411
"(1, '63', '4')",36.5956947057998
"(1, '63', '10')",38.16645813296267
"(1, '2', '20')",41.78456084429364
"(1, '2', '11')",49.43004484741079
"(1, '2', '14')",40.30802389416552
"(1, '2', '81')",23.264765410040848
"(1, '2', '24')",53.86100420388345
"(1, '2', '21')",33.17869475217306
"(1, '2', '77')",20.171800435377946
"(1, '2', '27')",30.20673597104129
"(1, '2', '16')",24.3117021186808
"(1, '2', '55')",42.93793540579094
"(1, '2', '23')",30.777571056511597
"(1, '2', '1')",26.30618062406457
"(1, '2', '18')",35.53370968952992
"(1, '2', '63')",27.885456141777713
"(1, '2', '31')",27.02799471251868
"(1, '2', '22')",22.255874909504396
"(1, '2', '44')",29.60382960410263
"(1, '2', '4')",19.88954944351586
"(1, '2', '10')",44.39671032904485
"(1, '31', '20')",40.93190306358068
"(1, '31', '11')",32.27265153643342
"(1, '31', '14')",39.44539760069059
"(1, '31', '81')",32.63397681893064
"(1, '31', '24')",46.2308603327405
"(1, '31', '21')",37.576872319717744
"(1, '31', '77')",32.58548489612789
"(1, '31', '27')",37.72867952950208
"(1, '31', '16')",34.58665964593377
"(1, '31', '55')",44.173621495187156
"(1, '31', '23')",39.18466365722968
"(1, '31', '1')",37.406439449867804
"(1, '31', '18')",38.82389780204754
"(1, '31', '63')",36.81532864777058
"(1, '31', '2')",38.779862153090065
"(1, '31', '22')",32.42035016863015
"(1, '31', '44')",37.47963041712686
"(1, '31', '4')",32.13334513632887
"(1, '31', '10')",42.378296487263555
"(1, '22', '20')",42.80460860026073
"(1, '22', '11')",42.17091526753759
"(1, '22', '14')",36.435453754077315
"(1, '22', '81')",19.94822010812228
"(1, '22', '24')",40.92753087155607
"(1, '22', '21')",42.81735655473135
"(1, '22', '77')",42.48134566259349
"(1, '22', '27')",30.19954890144166
"(1, '22', '16')",29.28245403037574
"(1, '22', '55')",45.351857075765025
"(1, '22', '23')",30.763422746628628
"(1, '22', '1')",26.220002686983968
"(1, '22', '18')",37.87242295106261
"(1, '22', '63')",23.944964401741665
"(1, '22', '2')",36.73043902657664
"(1, '22', '31')",32.420350168630144
"(1, '22', '44')",31.01274490923403
"(1, '22', '4')",21.4607623582576
"(1, '22', '10')",43.401900864442155
"(1, '44', '20')",42.44350440056395
"(1, '44', '11')",40.041520993480916
"(1, '44', '14')",36.83149796488084
"(1, '44', '81')",31.04184304127554
"(1, '44', '24')",38.48467672480628
"(1, '44', '21')",42.118561861173994
"(1, '44', '77')",41.10329443514009
"(1, '44', '27')",34.65224822561529
"(1, '44', '16')",33.540621991011065
"(1, '44', '55')",34.58165201000149
"(1, '44', '23')",34.952272159932726
"(1, '44', '1')",33.3638112716315
"(1, '44', '18')",47.88736706392486
"(1, '44', '63')",32.189008284388706
"(1, '44', '2')",48.53697718968375
"(1, '44', '31')",37.47963041712686
"(1, '44', '22')",31.01274490923403
"(1, '44', '4')",41.18223541406767
"(1, '44', '10')",39.10915042356362
"(1, '4', '20')",44.21743417248777
"(1, '4', '11')",36.709097672588975
"(1, '4', '14')",32.363085912667835
"(1, '4', '81')",21.898188036548742
"(1, '4', '24')",32.78438824107627
"(1, '4', '21')",38.83467548246275
"(1, '4', '77')",22.293458598275834
"(1, '4', '27')",30.198679255073653
"(1, '4', '16')",27.27479103925377
"(1, '4', '55')",42.16062041533046
"(1, '4', '23')",30.755368295246654
"(1, '4', '1')",26.73447668300418
"(1, '4', '18')",32.31931410925473
"(1, '4', '63')",25.710513068034032
"(1, '4', '2')",32.36629450296721
"(1, '4', '31')",32.13334513632887
"(1, '4', '22')",21.460762358257607
"(1, '4', '44')",29.541624564508727
"(1, '4', '10')",38.582777849619916
"(1, '10', '20')",42.30546050172246
"(1, '10', '11')",27.961058073882956
"(1, '10', '14')",41.518965702058985
"(1, '10', '81')",35.35114550154038
"(1, '10', '24')",46.37766976947545
"(1, '10', '21')",36.40748829776827
"(1, '10', '77')",30.085500500667994
"(1, '10', '27')",37.799152319496656
"(1, '10', '16')",30.907189334399266
"(1, '10', '55')",41.21401440419007
"(1, '10', '23')",39.69981114407935
"(1, '10', '1')",39.29089681953425
"(1, '10', '18')",38.771269718902396
"(1, '10', '63')",39.37669275210362
"(1, '10', '2')",39.89528686085468
"(1, '10', '31')",33.50644753408852
"(1, '10', '22')",34.78263790406422
"(1, '10', '44')",34.31773969436859
"(1, '10', '4')",29.859636647545567
"(2, '20', '11')",37.12349974100428
"(2, '20', '14')",31.311519748972692
"(2, '20', '81')",36.56793142881008
"(2, '20', '24')",31.177369219302392
"(2, '20', '21')",43.58471599811792
"(2, '20', '77')",34.2431202820471
"(2, '20', '27')",30.26239420726395
"(2, '20', '16')",40.31984651743075
"(2, '20', '55')",45.138716199412634
"(2, '20', '23')",32.95870798416249
"(2, '20', '1')",40.068870333703636
"(2, '20', '18')",30.353811017972454
"(2, '20', '63')",35.86923612113324
"(2, '20', '2')",38.92278601308856
"(2, '20', '31')",35.70055203594085
"(2, '20', '22')",38.323157901966425
"(2, '20', '44')",37.871504788184765
"(2, '20', '4')",33.73045309022176
"(2, '20', '10')",34.16165547527061
"(2, '11', '20')",35.643801842836325
"(2, '11', '14')",39.30332511337321
"(2, '11', '81')",38.63244820689229
"(2, '11', '24')",38.871812915489514
"(2, '11', '21')",50.733939999988046
"(2, '11', '77')",37.357505108077945
"(2, '11', '27')",38.603936886387984
"(2, '11', '16')",39.43985224895779
"(2, '11', '55')",45.67653481018055
"(2, '11', '23')",37.1300918534386
"(2, '11', '1')",43.83874750211136
"(2, '11', '18')",37.65195743900183
"(2, '11', '63')",39.824891226989784
"(2, '11', '2')",43.43977296264038
"(2, '11', '31')",37.312660553767905
"(2, '11', '22')",39.29946307234566
"(2, '11', '44')",42.76768494555514
"(2, '11', '4')",36.265845541830494
"(2, '11', '10')",38.07529936194142
"(2, '14', '20')",36.5774301356851
"(2, '14', '11')",39.72931378230972
"(2, '14', '81')",37.468061976563654
"(2, '14', '24')",33.066115342194
"(2, '14', '21')",36.9298663152817
"(2, '14', '77')",36.2863026789878
"(2, '14', '27')",33.09303308096768
"(2, '14', '16')",38.45939628246801
"(2, '14', '55')",39.17602171863396
"(2, '14', '23')",35.5984114080872
"(2, '14', '1')",35.83867971560463
"(2, '14', '18')",35.05489710966266
"(2, '14', '63')",38.31374069439219
"(2, '14', '2')",40.64681769780321
"(2, '14', '31')",36.70344495110472
"(2, '14', '22')",38.233156273905266
"(2, '14', '44')",36.267360617848
"(2, '14', '4')",35.6775768546667
"(2, '14', '10')",37.076008194149345
"(2, '81', '20')",42.71109212042644
"(2, '81', '11')",38.63244820689229
"(2, '81', '14')",29.499855281138203
"(2, '81', '24')",29.612695381641558
"(2, '81', '21')",37.538098883391065
"(2, '81', '77')",28.9891237637783
"(2, '81', '27')",29.73604005177759
"(2, '81', '16')",25.76069601791244
"(2, '81', '55')",47.93958729919551
"(2, '81', '23')",41.55720739384774
"(2, '81', '1')",41.61232042065176
"(2, '81', '18')",32.58835268676689
"(2, '81', '63')",43.182327807187534
"(2, '81', '2')",40.02780983912927
"(2, '81', '31')",27.96241211808707
"(2, '81', '22')",37.43703791017993
"(2, '81', '44')",40.68901477379629
"(2, '81', '4')",41.49185191552192
"(2, '81', '10')",41.79318272229094
"(2, '24', '20')",38.01324170934705
"(2, '24', '11')",39.88163454943594
"(2, '24', '14')",35.008134975909705
"(2, '24', '81')",34.209274556188
"(2, '24', '21')",40.78697472850471
"(2, '24', '77')",33.202710642286995
"(2, '24', '27')",34.273799996140504
"(2, '24', '16')",34.25362954098215
"(2, '24', '55')",42.219661676562346
"(2, '24', '23')",38.00858180910326
"(2, '24', '1')",37.93691586650504
"(2, '24', '18')",35.08906248201406
"(2, '24', '63')",40.43746168685846
"(2, '24', '2')",40.73625096912656
"(2, '24', '31')",33.23395997995973
"(2, '24', '22')",36.72324765037683
"(2, '24', '44')",37.74168758524755
"(2, '24', '4')",37.83548254506148
"(2, '24', '10')",39.09239648533454
"(2, '21', '20')",34.19878405739239
"(2, '21', '11')",40.480105205749155
"(2, '21', '14')",25.632595364069346
"(2, '21', '81')",42.23015224281614
"(2, '21', '24')",44.04940695882337
"(2, '21', '77')",37.254563441542146
"(2, '21', '27')",40.986296682649744
"(2, '21', '16')",52.609970348763596
"(2, '21', '55')",41.06345669096822
"(2, '21', '23')",33.74652918814561
"(2, '21', '1')",35.53343301687826
"(2, '21', '18')",22.64750161379234
"(2, '21', '63')",35.23232982087383
"(2, '21', '2')",43.133263509904914
"(2, '21', '31')",40.70923845426772
"(2, '21', '22')",41.119183215092384
"(2, '21', '44')",30.300223894770003
"(2, '21', '4')",37.01776239704955
"(2, '21', '10')",34.748778632062624
"(2, '77', '20')",35.26167545133515
"(2, '77', '11')",39.00079639588507
"(2, '77', '14')",36.140259569656614
"(2, '77', '81')",33.94405279348146
"(2, '77', '24')",35.41243315127432
"(2, '77', '21')",32.967179396906594
"(2, '77', '27')",34.29840688004049
"(2, '77', '16')",36.278385040656296
"(2, '77', '55')",39.68036464677349
"(2, '77', '23')",31.301707384070134
"(2, '77', '1')",31.274598186340985
"(2, '77', '18')",32.89127726439279
"(2, '77', '63')",34.80578980410374
"(2, '77', '2')",40.761618497429005
"(2, '77', '31')",33.13148355801533
"(2, '77', '22')",39.432770452774115
"(2, '77', '44')",36.75557298821681
"(2, '77', '4')",31.64045473826046
"(2, '77', '10')",33.01709028569652
"(2, '27', '20')",36.610745616161914
"(2, '27', '11')",38.60393688638797
"(2, '27', '14')",30.304111782033896
"(2, '27', '81')",34.510029553042436
"(2, '27', '24')",30.099422889623582
"(2, '27', '21')",33.674864923454884
"(2, '27', '77')",29.739474928144922
"(2, '27', '16')",33.39634876935946
"(2, '27', '55')",36.84497178081085
"(2, '27', '23')",33.755924749933016
"(2, '27', '1')",34.12670206623186
"(2, '27', '18')",33.866779111187434
"(2, '27', '63')",36.95266459687468
"(2, '27', '2')",39.17986536487904
"(2, '27', '31')",29.20469245026003
"(2, '27', '22')",37.545002687021665
"(2, '27', '44')",35.150292573779446
"(2, '27', '4')",33.59198170765056
"(2, '27', '10')",35.48205131269637
"(2, '16', '20')",36.518634783791555
"(2, '16', '11')",37.63129567493522
"(2, '16', '14')",30.88531326005266
"(2, '16', '81')",36.66710091920253
"(2, '16', '24')",30.88382200432946
"(2, '16', '21')",45.40451975091454
"(2, '16', '77')",34.624702051485436
"(2, '16', '27')",30.148347125731625
"(2, '16', '55')",42.597183958403406
"(2, '16', '23')",33.63988869159086
"(2, '16', '1')",33.728841928946636
"(2, '16', '18')",31.560429354384326
"(2, '16', '63')",36.60645761108855
"(2, '16', '2')",39.24649623616742
"(2, '16', '31')",35.91711320115105
"(2, '16', '22')",39.14486574823881
"(2, '16', '44')",39.25344871884626
"(2, '16', '4')",34.25284658168156
"(2, '16', '10')",35.287196161281045
"(2, '55', '20')",36.1653923552831
"(2, '55', '11')",34.702286353248084
"(2, '55', '14')",30.209862672142002
"(2, '55', '81')",41.44925583151807
"(2, '55', '24')",29.712571519833634
"(2, '55', '21')",44.53519859012864
"(2, '55', '77')",37.456098199186094
"(2, '55', '27')",29.234873318007544
"(2, '55', '16')",47.23285398696268
"(2, '55', '23')",35.54772416474541
"(2, '55', '1')",33.898163768790454
"(2, '55', '18')",27.74564332458591
"(2, '55', '63')",38.45652106452874
"(2, '55', '2')",38.414108343375666
"(2, '55', '31')",39.627106133982664
"(2, '55', '22')",41.93006729805872
"(2, '55', '44')",32.73608318110678
"(2, '55', '4')",35.06607813425129
"(2, '55', '10')",36.26246667297326
"(2, '23', '20')",36.68942307754076
"(2, '23', '11')",37.13009185343859
"(2, '23', '14')",31.525450862671097
"(2, '23', '81')",39.860946606677985
"(2, '23', '24')",30.95858942443732
"(2, '23', '21')",39.56638401875489
"(2, '23', '77')",36.53946842524643
"(2, '23', '27')",30.337273570112558
"(2, '23', '16')",44.986149999849815
"(2, '23', '55')",42.38060728504376
"(2, '23', '1')",34.655190328676525
"(2, '23', '18')",29.812219510089864
"(2, '23', '63')",37.320654103086305
"(2, '23', '2')",38.67691111438863
"(2, '23', '31')",38.821050862800696
"(2, '23', '22')",36.584492149520216
"(2, '23', '44')",33.770305260296404
"(2, '23', '4')",35.38951513386414
"(2, '23', '10')",36.163347284199446
"(2, '1', '20')",33.21167294078236
"(2, '1', '11')",36.43606163666972
"(2, '1', '14')",32.05377825581315
"(2, '1', '81')",30.622835655066588
"(2, '1', '24')",31.097894202964678
"(2, '1', '21')",39.39943352042594
"(2, '1', '77')",28.203925176466054
"(2, '1', '27')",30.81625319522849
"(2, '1', '16')",31.15625312637582
"(2, '1', '55')",48.05894760899368
"(2, '1', '23')",27.38146178033577
"(2, '1', '18')",29.71586111698131
"(2, '1', '63')",32.779091620767154
"(2, '1', '2')",39.594466966404596
"(2, '1', '31')",29.288347033744277
"(2, '1', '22')",44.20006701516081
"(2, '1', '44')",40.15465996096112
"(2, '1', '4')",41.98192763822504
"(2, '1', '10')",30.313530835389354
"(2, '18', '20')",33.59472167211273
"(2, '18', '11')",37.65195743900183
"(2, '18', '14')",35.42635876206384
"(2, '18', '81')",35.81565161982985
"(2, '18', '24')",34.718225398403135
"(2, '18', '21')",33.53287307577842
"(2, '18', '77')",33.828347831350435
"(2, '18', '27')",33.866779111187434
"(2, '18', '16')",42.890107109599604
"(2, '18', '55')",36.7916167495256
"(2, '18', '23')",32.30463811505186
"(2, '18', '1')",35.460076362769435
"(2, '18', '63')",35.66657558774732
"(2, '18', '2')",40.323298947830715
"(2, '18', '31')",35.330230802996866
"(2, '18', '22')",37.49152517676238
"(2, '18', '44')",34.042834950891965
"(2, '18', '4')",32.54621731065844
"(2, '18', '10')",33.66828428474298
"(2, '63', '20')",35.86923612113324
"(2, '63', '11')",39.824891226989784
"(2, '63', '14')",35.83051001872677
"(2, '63', '81')",33.80225194389539
"(2, '63', '24')",35.66857621063714
"(2, '63', '21')",37.383933351090974
"(2, '63', '77')",32.769232307017305
"(2, '63', '27')",34.20149573754994
"(2, '63', '16')",35.73655920226878
"(2, '63', '55')",48.05195524659024
"(2, '63', '23')",31.48298766200323
"(2, '63', '1')",43.59872764486077
"(2, '63', '18')",33.67487123405954
"(2, '63', '2')",40.66922900901579
"(2, '63', '31')",33.68026658699536
"(2, '63', '22')",35.29482792637903
"(2, '63', '44')",40.96005275213526
"(2, '63', '4')",32.66044927777952
"(2, '63', '10')",32.990885686644454
"(2, '2', '20')",36.44429453272401
"(2, '2', '11')",43.439772962640376
"(2, '2', '14')",39.67835139133631
"(2, '2', '81')",40.02780983912927
"(2, '2', '24')",39.19784715953415
"(2, '2', '21')",47.42453887102067
"(2, '2', '77')",38.53501345826167
"(2, '2', '27')",39.17986536487904
"(2, '2', '16')",39.30389533542422
"(2, '2', '55')",49.83547045239718
"(2, '2', '23')",38.67691111438864
"(2, '2', '1')",39.594466966404596
"(2, '2', '18')",40.323298947830715
"(2, '2', '63')",40.669229009015794
"(2, '2', '31')",38.74203803476715
"(2, '2', '22')",39.198130124025944
"(2, '2', '44')",39.709896787556254
"(2, '2', '4')",39.47007717380101
"(2, '2', '10')",39.776462698196305
"(2, '31', '20')",37.06637584174909
"(2, '31', '11')",40.09603912033951
"(2, '31', '14')",28.991654822256386
"(2, '31', '81')",35.987423128506194
"(2, '31', '24')",37.439028456323136
"(2, '31', '21')",38.63657452910423
"(2, '31', '77')",34.53229488470114
"(2, '31', '27')",36.51339394027734
"(2, '31', '16')",38.14709568743166
"(2, '31', '55')",45.267387016709144
"(2, '31', '23')",34.1482602989441
"(2, '31', '1')",33.95896120252272
"(2, '31', '18')",32.186843686003584
"(2, '31', '63')",36.84083939932658
"(2, '31', '2')",38.74203803476715
"(2, '31', '22')",37.83425818362614
"(2, '31', '44')",41.15006144623182
"(2, '31', '4')",33.78184825948906
"(2, '31', '10')",34.83820607236714
"(2, '22', '20')",34.01323953979744
"(2, '22', '11')",37.041221507663764
"(2, '22', '14')",32.111931701894
"(2, '22', '81')",30.415741139172304
"(2, '22', '24')",30.909098344085393
"(2, '22', '21')",40.858858398463155
"(2, '22', '77')",28.914953621533108
"(2, '22', '27')",31.00961648509453
"(2, '22', '16')",30.95049596725286
"(2, '22', '55')",41.09773004843519
"(2, '22', '23')",27.76946239739547
"(2, '22', '1')",41.497437502808545
"(2, '22', '18')",30.52481677968317
"(2, '22', '63')",33.18390726668704
"(2, '22', '2')",39.99163887702226
"(2, '22', '31')",29.554129811385163
"(2, '22', '44')",41.71387843318882
"(2, '22', '4')",25.20606971172643
"(2, '22', '10')",30.915408921716313
"(2, '44', '20')",32.28314456235103
"(2, '44', '11')",37.23331944271983
"(2, '44', '14')",35.82854956682362
"(2, '44', '81')",33.5094379644265
"(2, '44', '24')",35.07110618325112
"(2, '44', '21')",45.46721872330648
"(2, '44', '77')",30.242363070623085
"(2, '44', '27')",33.03555967576822
"(2, '44', '16')",37.742305817103805
"(2, '44', '55')",40.87630840634142
"(2, '44', '23')",38.75752932287298
"(2, '44', '1')",38.308878601120085
"(2, '44', '18')",29.594219949439363
"(2, '44', '63')",32.10909756419139
"(2, '44', '2')",39.709896787556254
"(2, '44', '31')",32.52213733748355
"(2, '44', '22')",43.32127855796281
"(2, '44', '4')",39.7974846126632
"(2, '44', '10')",30.214371205993675
"(2, '4', '20')",33.73045309022175
"(2, '4', '11')",36.2658455418305
"(2, '4', '14')",30.49650946916991
"(2, '4', '81')",28.77393328948059
"(2, '4', '24')",29.278182847109363
"(2, '4', '21')",37.67716622727153
"(2, '4', '77')",27.976297159116694
"(2, '4', '27')",29.797687050877087
"(2, '4', '16')",29.30789233542324
"(2, '4', '55')",46.10251579750893
"(2, '4', '23')",40.77941521454977
"(2, '4', '1')",39.39248403887651
"(2, '4', '18')",29.817606361699845
