driver-pairs,distance
"(1, '21', '2')",31.567491415147472
"(1, '21', '31')",36.6949438098675
"(1, '21', '22')",34.87194116580276
"(1, '21', '44')",47.064925713829126
"(1, '21', '4')",41.66835666253617
"(1, '21', '10')",41.46195481442247
"(1, '77', '20')",34.570665213575964
"(1, '77', '11')",33.35751124650407
"(1, '77', '14')",40.78756807563027
"(1, '77', '81')",44.2722849023895
"(1, '77', '24')",35.08900149288387
"(1, '77', '21')",32.90794188835159
"(1, '77', '27')",29.894500350362343
"(1, '77', '16')",41.04708479942108
"(1, '77', '55')",37.83922055406667
"(1, '77', '23')",51.98321313277214
"(1, '77', '1')",36.67764791402762
"(1, '77', '18')",45.382472761368554
"(1, '77', '63')",29.631617590721174
"(1, '77', '2')",44.24608182348978
"(1, '77', '31')",35.83942005355242
"(1, '77', '22')",32.17932205914656
"(1, '77', '44')",47.122241779654786
"(1, '77', '4')",40.32987919399355
"(1, '77', '10')",42.574113766089106
"(1, '27', '20')",28.414469158198187
"(1, '27', '11')",47.20675154733842
"(1, '27', '14')",34.667657051658374
"(1, '27', '81')",43.140420976485636
"(1, '27', '24')",28.765150027042893
"(1, '27', '21')",46.132789912027704
"(1, '27', '77')",42.39075492934465
"(1, '27', '16')",34.89229082453416
"(1, '27', '55')",31.733533135757902
"(1, '27', '23')",43.96287952064475
"(1, '27', '1')",50.452548650598295
"(1, '27', '18')",51.06189729006317
"(1, '27', '63')",43.57093198666422
"(1, '27', '2')",36.74339498526242
"(1, '27', '31')",49.63168411240911
"(1, '27', '22')",46.0263864238785
"(1, '27', '44')",39.0780651915265
"(1, '27', '4')",34.18763037932586
"(1, '27', '10')",56.3462126976112
"(1, '16', '20')",40.11184411713039
"(1, '16', '11')",40.3841403808817
"(1, '16', '14')",27.920388189351062
"(1, '16', '81')",42.93353831982223
"(1, '16', '24')",41.14009932545139
"(1, '16', '21')",39.28208147732225
"(1, '16', '77')",36.73086389646446
"(1, '16', '27')",38.60765546576827
"(1, '16', '55')",27.321324808417312
"(1, '16', '23')",32.03753112555409
"(1, '16', '1')",42.02128049372115
"(1, '16', '18')",39.49610660432597
"(1, '16', '63')",38.486112997620786
"(1, '16', '2')",30.37659882767853
"(1, '16', '31')",41.609420084137426
"(1, '16', '22')",39.78828443821169
"(1, '16', '44')",31.300812836415236
"(1, '16', '4')",27.650035445502315
"(1, '16', '10')",44.968974813367815
"(1, '55', '20')",36.63356954809502
"(1, '55', '11')",37.389089888224106
"(1, '55', '14')",32.41700751582228
"(1, '55', '81')",43.560113002894454
"(1, '55', '24')",38.40018018630237
"(1, '55', '21')",36.038806702687225
"(1, '55', '77')",43.49565455975483
"(1, '55', '27')",46.04631282047237
"(1, '55', '16')",32.672560976960995
"(1, '55', '23')",49.50654321116308
"(1, '55', '1')",39.381723465484995
"(1, '55', '18')",48.26337784348619
"(1, '55', '63')",45.875414246073966
"(1, '55', '2')",34.45479983474015
"(1, '55', '31')",38.877555056815915
"(1, '55', '22')",36.68156494982306
"(1, '55', '44')",36.39311856644133
"(1, '55', '4')",42.1794180699583
"(1, '55', '10')",42.923278441974915
"(1, '23', '20')",35.12973640786547
"(1, '23', '11')",37.170635582090405
"(1, '23', '14')",40.396341001048356
"(1, '23', '81')",43.61596270296636
"(1, '23', '24')",37.704682017374175
"(1, '23', '21')",35.228377636012716
"(1, '23', '77')",34.73583184191827
"(1, '23', '27')",36.01557829120345
"(1, '23', '16')",40.51568188029831
"(1, '23', '55')",38.66500364054082
"(1, '23', '1')",38.28168644484408
"(1, '23', '18')",44.718316538371106
"(1, '23', '63')",35.92840299948791
"(1, '23', '2')",42.6499487326848
"(1, '23', '31')",37.99903333707989
"(1, '23', '22')",36.777973270511986
"(1, '23', '44')",44.02030746067546
"(1, '23', '4')",39.7319684197629
"(1, '23', '10')",40.25223565405026
"(1, '1', '20')",40.30744004653491
"(1, '1', '11')",41.873015492830454
"(1, '1', '14')",36.22670512069946
"(1, '1', '81')",46.456122738101385
"(1, '1', '24')",44.391219954645535
"(1, '1', '21')",39.67417940857572
"(1, '1', '77')",38.19424472530667
"(1, '1', '27')",40.09072740457871
"(1, '1', '16')",36.33017514921066
"(1, '1', '55')",47.326513759868654
"(1, '1', '23')",44.3166227338183
"(1, '1', '18')",43.52961363543738
"(1, '1', '63')",39.966331689471104
"(1, '1', '2')",38.438582271246204
"(1, '1', '31')",43.10027908433553
"(1, '1', '22')",41.265964020025756
"(1, '1', '44')",39.83621043176958
"(1, '1', '4')",35.543112394953255
"(1, '1', '10')",49.39678916777241
"(1, '18', '20')",34.34700233208798
"(1, '18', '11')",35.83263554749036
"(1, '18', '14')",41.97267245686529
"(1, '18', '81')",49.431310673469596
"(1, '18', '24')",37.412978578030106
"(1, '18', '21')",32.686854787991024
"(1, '18', '77')",51.63841038599781
"(1, '18', '27')",32.353891888952305
"(1, '18', '16')",41.846798847275494
"(1, '18', '55')",40.31927479420779
"(1, '18', '23')",54.46267011856482
"(1, '18', '1')",39.1585022762646
"(1, '18', '63')",32.100639601496674
"(1, '18', '2')",46.717491848786516
"(1, '18', '31')",38.32004622775904
"(1, '18', '22')",34.65809186804926
"(1, '18', '44')",49.60257426610722
"(1, '18', '4')",40.888795860556996
"(1, '18', '10')",45.05534388061663
"(1, '63', '20')",44.7872029876521
"(1, '63', '11')",44.942711063173384
"(1, '63', '14')",33.541354826230425
"(1, '63', '81')",41.50333160787968
"(1, '63', '24')",47.6297695619425
"(1, '63', '21')",43.81634009627407
"(1, '63', '77')",39.979660237681536
"(1, '63', '27')",41.41628147998434
"(1, '63', '16')",33.773245375712335
"(1, '63', '55')",30.60202560942816
"(1, '63', '23')",42.96003553085691
"(1, '63', '1')",48.213396275520914
"(1, '63', '18')",44.42176361091345
"(1, '63', '2')",35.66417865096543
"(1, '63', '31')",47.38713007904855
"(1, '63', '22')",43.75873867589659
"(1, '63', '44')",38.080807933020694
"(1, '63', '4')",33.0667483176708
"(1, '63', '10')",54.10928232767088
"(1, '2', '20')",26.714389113966657
"(1, '2', '11')",35.79718315011567
"(1, '2', '14')",30.505733966575395
"(1, '2', '81')",39.9345293989178
"(1, '2', '24')",26.646070105269146
"(1, '2', '21')",25.97792371604136
"(1, '2', '77')",33.26562561984223
"(1, '2', '27')",34.26308423154536
"(1, '2', '16')",30.65322346074268
"(1, '2', '55')",28.547392318872983
"(1, '2', '23')",34.59163617707224
"(1, '2', '1')",37.18799661747039
"(1, '2', '18')",45.453668691863285
"(1, '2', '63')",34.157227992973624
"(1, '2', '31')",36.83769324073329
"(1, '2', '22')",35.28200860667465
"(1, '2', '44')",32.776354332399386
"(1, '2', '4')",30.181879227557175
"(1, '2', '10')",28.84720670574126
"(1, '31', '20')",43.47210565004766
"(1, '31', '11')",43.162045491184394
"(1, '31', '14')",31.827767911609822
"(1, '31', '81')",43.90722478162891
"(1, '31', '24')",46.30910358880616
"(1, '31', '21')",42.49571622505204
"(1, '31', '77')",40.70915574632218
"(1, '31', '27')",41.99150427993019
"(1, '31', '16')",32.07401038826883
"(1, '31', '55')",28.88008428606448
"(1, '31', '23')",38.13083213394151
"(1, '31', '1')",44.826561863156705
"(1, '31', '18')",44.039745718888646
"(1, '31', '63')",41.90109989593134
"(1, '31', '2')",32.93098598028611
"(1, '31', '22')",42.75461346465835
"(1, '31', '44')",33.518969073325096
"(1, '31', '4')",31.3646670302344
"(1, '31', '10')",50.706471985412975
"(1, '22', '20')",31.220100605752386
"(1, '22', '11')",26.943882314787334
"(1, '22', '14')",37.428917379258
"(1, '22', '81')",49.974056957112765
"(1, '22', '24')",31.56887847185761
"(1, '22', '21')",29.55500698439765
"(1, '22', '77')",49.47006396798073
"(1, '22', '27')",25.861666737642256
"(1, '22', '16')",37.68169480458804
"(1, '22', '55')",34.480401993314565
"(1, '22', '23')",45.56049655297698
"(1, '22', '1')",30.270507750700162
"(1, '22', '18')",52.122633551207265
"(1, '22', '63')",25.813787724759376
"(1, '22', '2')",39.154689776696024
"(1, '22', '31')",29.421454743729974
"(1, '22', '44')",40.72262687018151
"(1, '22', '4')",36.97014111998328
"(1, '22', '10')",36.158969105312515
"(1, '44', '20')",32.57865569703792
"(1, '44', '11')",41.921030713462606
"(1, '44', '14')",37.33269796680607
"(1, '44', '81')",44.185178729115684
"(1, '44', '24')",34.04658542001393
"(1, '44', '21')",40.61227567576681
"(1, '44', '77')",39.43884824249201
"(1, '44', '27')",40.69314528270279
"(1, '44', '16')",37.38228220694742
"(1, '44', '55')",35.82095919532415
"(1, '44', '23')",42.423607494747706
"(1, '44', '1')",43.364767260755094
"(1, '44', '18')",50.60570309290766
"(1, '44', '63')",40.61225417265225
"(1, '44', '2')",38.92780869258775
"(1, '44', '31')",42.865331210896066
"(1, '44', '22')",41.49667965665605
"(1, '44', '4')",36.91039840757501
"(1, '44', '10')",47.2908805466919
"(1, '4', '20')",37.64541167620489
"(1, '4', '11')",38.02464469294169
"(1, '4', '14')",41.335548910760934
"(1, '4', '81')",46.52472779710261
"(1, '4', '24')",38.791108276219745
"(1, '4', '21')",36.81326399968715
"(1, '4', '77')",34.36752101471249
"(1, '4', '27')",36.26004307050522
"(1, '4', '16')",41.3571654071842
"(1, '4', '55')",40.262476711488375
"(1, '4', '23')",47.34687348280997
"(1, '4', '1')",39.66955918567227
"(1, '4', '18')",50.154859041759934
"(1, '4', '63')",36.135887656257125
"(1, '4', '2')",30.22547216155027
"(1, '4', '31')",39.25514489200016
"(1, '4', '22')",37.430502730343626
"(1, '4', '44')",31.306071928037582
"(1, '4', '10')",42.6179780614722
"(1, '10', '20')",41.11462330562623
"(1, '10', '11')",43.041752924582994
"(1, '10', '14')",29.528859432299036
"(1, '10', '81')",42.70258179451426
"(1, '10', '24')",43.931696652691095
"(1, '10', '21')",41.058345955143615
"(1, '10', '77')",40.59022395633598
"(1, '10', '27')",41.84626284552625
"(1, '10', '16')",29.762135981220663
"(1, '10', '55')",46.8745201689887
"(1, '10', '23')",32.47443822513711
"(1, '10', '1')",44.12248077760993
"(1, '10', '18')",43.94816307458325
"(1, '10', '63')",41.7652539814813
"(1, '10', '2')",29.493838320714218
"(1, '10', '31')",43.85164838807477
"(1, '10', '22')",42.63816470514289
"(1, '10', '44')",31.121583357417887
"(1, '10', '4')",29.055700073269303
"(2, '20', '11')",41.67536886910693
"(2, '20', '14')",47.818936447396894
"(2, '20', '81')",36.34628804565112
"(2, '20', '24')",38.988639523464784
"(2, '20', '21')",42.955967265838396
"(2, '20', '77')",40.664854958375024
"(2, '20', '27')",47.13248747323597
"(2, '20', '16')",36.68285448717646
"(2, '20', '55')",44.20982162574671
"(2, '20', '23')",44.469992444381084
"(2, '20', '1')",43.974111826813676
"(2, '20', '18')",36.007614765039314
"(2, '20', '63')",40.115363976248155
"(2, '20', '2')",36.790257230198
"(2, '20', '31')",39.83280225394631
"(2, '20', '22')",36.643165455626054
"(2, '20', '44')",35.624652841634465
"(2, '20', '4')",38.868355005525174
"(2, '20', '10')",36.517311512910375
"(2, '11', '20')",28.790834798528994
"(2, '11', '14')",29.799773838782965
"(2, '11', '81')",26.521796728494234
"(2, '11', '24')",28.975671425451576
"(2, '11', '21')",32.179128660136435
"(2, '11', '77')",29.742666627540007
"(2, '11', '27')",35.52030391582016
"(2, '11', '16')",34.10154399961795
"(2, '11', '55')",32.84394525867686
"(2, '11', '23')",33.06928330383423
"(2, '11', '1')",42.69929130398074
"(2, '11', '18')",33.34933140286041
"(2, '11', '63')",29.59600932205932
"(2, '11', '2')",31.962434113857093
"(2, '11', '31')",30.01050962984967
"(2, '11', '22')",27.894662169596298
"(2, '11', '44')",33.01791943322145
"(2, '11', '4')",28.439251904108573
"(2, '11', '10')",31.335974164072617
"(2, '14', '20')",36.427353936435246
"(2, '14', '11')",41.631024016383684
"(2, '14', '81')",36.48211326161639
"(2, '14', '24')",39.252444386416194
"(2, '14', '21')",43.31954709216894
"(2, '14', '77')",40.531618115642914
"(2, '14', '27')",47.591019140177906
"(2, '14', '16')",44.92762404435417
"(2, '14', '55')",43.50184225764057
"(2, '14', '23')",43.87264471822751
"(2, '14', '1')",50.458832035140546
"(2, '14', '18')",44.24988948667289
"(2, '14', '63')",40.201478283867935
"(2, '14', '2')",42.32790201662072
"(2, '14', '31')",40.08459379680513
"(2, '14', '22')",36.3688892246403
"(2, '14', '44')",43.0624264271179
"(2, '14', '4')",38.462238756457836
"(2, '14', '10')",41.824430986102804
"(2, '81', '20')",31.16814721624376
"(2, '81', '11')",37.211744117068584
"(2, '81', '14')",39.92083220648566
"(2, '81', '24')",33.30861444437464
"(2, '81', '21')",38.968111875635984
"(2, '81', '77')",35.62408571779318
"(2, '81', '27')",44.44897286635746
"(2, '81', '16')",36.12955633143339
"(2, '81', '55')",40.64652368447171
"(2, '81', '23')",40.96789396526098
"(2, '81', '1')",41.571694959032875
"(2, '81', '18')",38.88095521459384
"(2, '81', '63')",34.769578292965726
"(2, '81', '2')",35.03685490986811
"(2, '81', '31')",34.89302084555235
"(2, '81', '22')",30.33260053979004
"(2, '81', '44')",35.08972629658268
"(2, '81', '4')",34.12815656642111
"(2, '81', '10')",37.33877674109611
"(2, '24', '20')",35.179207357387476
"(2, '24', '11')",40.516483917586136
"(2, '24', '14')",48.290727592204384
"(2, '24', '81')",42.58008446015283
"(2, '24', '21')",42.236580064943254
"(2, '24', '77')",47.708440708645895
"(2, '24', '27')",45.894439886480995
"(2, '24', '16')",43.01157805374202
"(2, '24', '55')",51.67451279517159
"(2, '24', '23')",51.927658393834804
"(2, '24', '1')",53.01104323073113
"(2, '24', '18')",42.48454517555471
"(2, '24', '63')",46.87315338868123
"(2, '24', '2')",40.96837470286759
"(2, '24', '31')",38.65483817745137
"(2, '24', '22')",42.29664561160405
"(2, '24', '44')",41.7127218384539
"(2, '24', '4')",45.804029584478016
"(2, '24', '10')",43.40263382784904
"(2, '21', '20')",34.43408306254252
"(2, '21', '11')",38.51170443904072
"(2, '21', '14')",45.75153669663053
"(2, '21', '81')",33.644205924090194
"(2, '21', '24')",36.30530583224431
"(2, '21', '77')",37.61235691056904
"(2, '21', '27')",43.88205463580555
"(2, '21', '16')",41.20912531132145
"(2, '21', '55')",49.38344991339283
"(2, '21', '23')",49.65754974559428
"(2, '21', '1')",42.25365103410807
"(2, '21', '18')",40.53089189707256
"(2, '21', '63')",37.254164824565784
"(2, '21', '2')",39.38128600092887
"(2, '21', '31')",37.15865212090216
"(2, '21', '22')",34.028760902773556
"(2, '21', '44')",40.25937686129423
"(2, '21', '4')",37.698251331237216
"(2, '21', '10')",41.319493222365864
"(2, '77', '20')",38.42014672602121
"(2, '77', '11')",44.98871609457039
"(2, '77', '14')",49.57687897002386
"(2, '77', '81')",38.37173058269711
"(2, '77', '24')",41.4546343902645
"(2, '77', '21')",46.72970947665658
"(2, '77', '27')",51.423811160678746
"(2, '77', '16')",42.05698047129666
"(2, '77', '55')",53.52328033875417
"(2, '77', '23')",53.811419917671024
"(2, '77', '1')",45.78601424152164
"(2, '77', '18')",46.90785567989283
"(2, '77', '63')",42.829992450247275
"(2, '77', '2')",41.458006939939104
"(2, '77', '31')",43.00787459552375
"(2, '77', '22')",38.03358614324569
"(2, '77', '44')",40.942190178881106
"(2, '77', '4')",42.75268470019325
"(2, '77', '10')",46.85723599686947
"(2, '27', '20')",37.550141250269526
"(2, '27', '11')",41.81174858843413
"(2, '27', '14')",41.309070885847376
"(2, '27', '81')",36.94702306242681
"(2, '27', '24')",38.89407233842833
"(2, '27', '21')",43.38847622421384
"(2, '27', '77')",40.8693640785133
"(2, '27', '16')",44.46843687791964
"(2, '27', '55')",43.846513499479094
"(2, '27', '23')",44.03519145689259
"(2, '27', '1')",45.79647411570604
"(2, '27', '18')",43.88492896961196
"(2, '27', '63')",40.20017554244278
"(2, '27', '2')",32.924150640743875
"(2, '27', '31')",40.289447267946834
"(2, '27', '22')",37.13045172265938
"(2, '27', '44')",29.927503482818413
"(2, '27', '4')",39.4058342672742
"(2, '27', '10')",42.2576421997504
"(2, '16', '20')",34.0431634775914
"(2, '16', '11')",36.633848147312925
"(2, '16', '14')",36.129693312279684
"(2, '16', '81')",32.56358256527001
"(2, '16', '24')",34.804568498301265
"(2, '16', '21')",37.51598044240544
"(2, '16', '77')",35.692251490493874
"(2, '16', '27')",40.71397466139824
"(2, '16', '55')",38.66901807572226
"(2, '16', '23')",38.857273486350536
"(2, '16', '1')",41.98785767573776
"(2, '16', '18')",37.1272106762286
"(2, '16', '63')",35.08211395447607
"(2, '16', '2')",36.9275194176269
"(2, '16', '31')",35.586034273303525
"(2, '16', '22')",33.41712223452216
"(2, '16', '44')",37.48373867772574
"(2, '16', '4')",34.5060776158414
"(2, '16', '10')",36.512529574042205
"(2, '55', '20')",33.420909712033286
"(2, '55', '11')",36.95449791394848
"(2, '55', '14')",35.44321639237734
"(2, '55', '81')",32.82099026640209
"(2, '55', '24')",34.57721209198311
"(2, '55', '21')",38.65137248606634
"(2, '55', '77')",35.8546700781092
"(2, '55', '27')",41.22292081502636
"(2, '55', '16')",40.25309118248857
"(2, '55', '23')",37.54061608904952
"(2, '55', '1')",52.01253708474264
"(2, '55', '18')",39.57584761545855
"(2, '55', '63')",35.53724761102276
"(2, '55', '2')",37.973313611742505
"(2, '55', '31')",35.970044334876924
"(2, '55', '22')",32.26256938596435
"(2, '55', '44')",38.7383213523334
"(2, '55', '4')",34.52499635600624
"(2, '55', '10')",37.15135345211102
"(2, '23', '20')",31.831134564011617
"(2, '23', '11')",34.95515480837853
"(2, '23', '14')",33.56744994000691
"(2, '23', '81')",30.89376934487247
"(2, '23', '24')",32.58350007570907
"(2, '23', '21')",36.66238142359946
"(2, '23', '77')",33.85740012874295
"(2, '23', '27')",39.10428540688314
"(2, '23', '16')",38.25301358741555
"(2, '23', '55')",35.29351630141164
"(2, '23', '1')",46.46682622825023
"(2, '23', '18')",37.5768496033352
"(2, '23', '63')",33.51235737615183
"(2, '23', '2')",35.99459142369974
"(2, '23', '31')",34.00673933694384
"(2, '23', '22')",30.36199827616664
"(2, '23', '44')",36.77710118039464
"(2, '23', '4')",32.59692498941102
"(2, '23', '10')",35.20473510854326
"(2, '1', '20')",23.773312271280215
"(2, '1', '11')",35.88468968733114
"(2, '1', '14')",66.71363806490696
"(2, '1', '81')",26.159388808780356
"(2, '1', '24')",30.053999747604173
"(2, '1', '21')",37.61974696058529
"(2, '1', '77')",34.0024130997585
"(2, '1', '27')",44.04056553077112
"(2, '1', '16')",37.169328455606845
"(2, '1', '55')",39.95340359321332
"(2, '1', '23')",40.32652073497492
"(2, '1', '18')",36.86538523136734
"(2, '1', '63')",32.599269532805785
"(2, '1', '2')",35.21915204282264
"(2, '1', '31')",31.945761758701803
"(2, '1', '22')",23.697246724629363
"(2, '1', '44')",35.82991778792471
"(2, '1', '4')",31.07825393205754
"(2, '1', '10')",35.61689954589775
"(2, '18', '20')",38.57949173191835
"(2, '18', '11')",43.07552926844651
"(2, '18', '14')",51.66765189763038
"(2, '18', '81')",38.05509281296871
"(2, '18', '24')",40.67018477176426
"(2, '18', '21')",44.13014921635495
"(2, '18', '77')",41.94632505671977
"(2, '18', '27')",47.97130979644362
"(2, '18', '16')",44.41990532152454
"(2, '18', '55')",45.51738004532619
"(2, '18', '23')",45.74239285882954
"(2, '18', '1')",51.50771362130473
"(2, '18', '63')",41.31062376974565
"(2, '18', '2')",36.51201348378392
"(2, '18', '31')",41.59884213817524
"(2, '18', '22')",38.21032504574581
"(2, '18', '44')",34.534693699266334
"(2, '18', '4')",40.49361791833035
"(2, '18', '10')",43.00850001746399
"(2, '63', '20')",32.03196663222941
"(2, '63', '11')",35.946478586027325
"(2, '63', '14')",44.5016919519899
"(2, '63', '81')",39.29360744233366
"(2, '63', '24')",42.134887454163355
"(2, '63', '21')",37.67818210215586
"(2, '63', '77')",43.96441453658639
"(2, '63', '27')",41.28059104677219
"(2, '63', '16')",38.55021175848377
"(2, '63', '55')",47.895053495895745
"(2, '63', '23')",48.11815173598378
"(2, '63', '1')",42.84335836891581
"(2, '63', '18')",37.93814172702419
"(2, '63', '2')",36.753786621154255
"(2, '63', '31')",34.692049546576285
"(2, '63', '22')",39.09586820490502
"(2, '63', '44')",37.702638979976875
"(2, '63', '4')",42.190019583422476
"(2, '63', '10')",39.07167964090772
"(2, '2', '20')",35.4995495234913
"(2, '2', '11')",43.666257949283796
"(2, '2', '14')",45.83162965221946
"(2, '2', '81')",37.90102062644652
"(2, '2', '24')",40.58118137909508
"(2, '2', '21')",41.775134745456114
"(2, '2', '77')",42.440899965976406
"(2, '2', '27')",49.21001329769255
"(2, '2', '16')",42.4841283208223
"(2, '2', '55')",46.20984504158649
"(2, '2', '23')",46.479590204755105
"(2, '2', '1')",45.0099863514509
"(2, '2', '18')",41.98372496569208
"(2, '2', '63')",41.81299516289229
"(2, '2', '31')",38.61867184040523
"(2, '2', '22')",37.88270970499639
"(2, '2', '44')",38.16048652101647
"(2, '2', '4')",41.28530613871112
"(2, '2', '10')",41.45472761025129
"(2, '31', '20')",34.241071854330706
"(2, '31', '11')",38.6508858653678
"(2, '31', '14')",44.721408929487836
"(2, '31', '81')",33.47091595793863
"(2, '31', '24')",35.96452851255952
"(2, '31', '21')",39.95058629012452
"(2, '31', '77')",37.64077045573159
"(2, '31', '27')",43.8986241631578
"(2, '31', '16')",41.197615745375934
"(2, '31', '55')",40.976663953392396
"(2, '31', '23')",41.23818950412677
"(2, '31', '1')",52.87826056372526
"(2, '31', '18')",40.574695500977
"(2, '31', '63')",37.096355659086846
"(2, '31', '2')",39.22360218531526
"(2, '31', '22')",33.91211068459565
"(2, '31', '44')",39.99899192280615
"(2, '31', '4')",37.331068534536364
"(2, '31', '10')",38.793633224481155
"(2, '22', '20')",37.590783882627875
"(2, '22', '11')",42.68044923737245
"(2, '22', '14')",41.82725186358396
"(2, '22', '81')",36.73624749093406
"(2, '22', '24')",39.57752967564556
"(2, '22', '21')",44.397319534183474
"(2, '22', '77')",41.255694665582745
"(2, '22', '27')",48.48468201001649
"(2, '22', '16')",36.55275091735949
"(2, '22', '55')",45.216138560536955
"(2, '22', '23')",45.476617194735006
"(2, '22', '1')",45.50100525571608
"(2, '22', '18')",35.79992925851815
"(2, '22', '63')",40.6190007394027
"(2, '22', '2')",37.04553772967016
"(2, '22', '31')",41.12280754117571
"(2, '22', '44')",35.70794159967181
"(2, '22', '4')",39.61045871699545
"(2, '22', '10')",42.94190679228782
"(2, '44', '20')",34.09225153619441
"(2, '44', '11')",36.5568142679838
"(2, '44', '14')",34.9467723611916
"(2, '44', '81')",32.58520063190977
"(2, '44', '24')",34.4583259369198
"(2, '44', '21')",37.70249469054943
"(2, '44', '77')",35.69288875763372
"(2, '44', '27')",40.73864303245889
"(2, '44', '16')",38.423962806088454
"(2, '44', '55')",38.01198561189192
"(2, '44', '23')",38.25924411403695
"(2, '44', '1')",43.10748663654262
"(2, '44', '18')",38.033787166898655
"(2, '44', '63')",35.30094156750996
"(2, '44', '2')",30.299519896875285
"(2, '44', '31')",35.35243525445575
"(2, '44', '22')",33.42889861496757
"(2, '44', '4')",34.22253013482644
"(2, '44', '10')",36.60775416217334
"(2, '4', '20')",26.9707961293563
"(2, '4', '11')",26.396451396964192
"(2, '4', '14')",31.442564106585316
"(2, '4', '81')",22.991983732937452
"(2, '4', '24')",25.496005196784544
"(2, '4', '21')",28.131424672670157
"(2, '4', '77')",25.549031277977328
"(2, '4', '27')",31.501375533141207
"(2, '4', '16')",30.24552514736437
"(2, '4', '55')",28.044834526298324
"(2, '4', '23')",28.329611224114466
"(2, '4', '1')",47.7894059174446
"(2, '4', '18')",29.394346279395755
"(2, '4', '63')",25.515885436854088
